from	to
ENSG00000168036	ENSG00000171365
ENSG00000168036	ENSG00000171425
ENSG00000168036	ENSG00000171435
ENSG00000168036	ENSG00000171443
ENSG00000168036	ENSG00000171453
ENSG00000168036	ENSG00000171476
ENSG00000168036	ENSG00000171497
ENSG00000168036	ENSG00000171503
ENSG00000168036	ENSG00000171574
ENSG00000168036	ENSG00000171604
ENSG00000168036	ENSG00000171793
ENSG00000168036	ENSG00000171824
ENSG00000168036	ENSG00000171827
ENSG00000168036	ENSG00000171861
ENSG00000168036	ENSG00000171863
ENSG00000168036	ENSG00000171865
ENSG00000168036	ENSG00000171867
ENSG00000168036	ENSG00000171877
ENSG00000168036	ENSG00000171928
ENSG00000168036	ENSG00000171951
ENSG00000168036	ENSG00000171960
ENSG00000168036	ENSG00000172007
ENSG00000168036	ENSG00000172061
ENSG00000168036	ENSG00000172171
ENSG00000168036	ENSG00000172172
ENSG00000168036	ENSG00000172301
ENSG00000168036	ENSG00000172336
ENSG00000168036	ENSG00000172348
ENSG00000168036	ENSG00000172354
ENSG00000168036	ENSG00000172361
ENSG00000168036	ENSG00000172366
ENSG00000168036	ENSG00000172428
ENSG00000168036	ENSG00000172530
ENSG00000168036	ENSG00000172590
ENSG00000168036	ENSG00000172638
ENSG00000168036	ENSG00000172748
ENSG00000168036	ENSG00000172828
ENSG00000168036	ENSG00000172831
ENSG00000168036	ENSG00000172888
ENSG00000168036	ENSG00000172922
ENSG00000168036	ENSG00000173039
ENSG00000168036	ENSG00000173083
ENSG00000168036	ENSG00000173085
ENSG00000168036	ENSG00000173141
ENSG00000168036	ENSG00000173145
ENSG00000168036	ENSG00000173163
ENSG00000168036	ENSG00000173175
ENSG00000168036	ENSG00000173207
ENSG00000168036	ENSG00000173253
ENSG00000168036	ENSG00000173264
ENSG00000168036	ENSG00000173276
ENSG00000168036	ENSG00000173349
ENSG00000168036	ENSG00000173401
ENSG00000168036	ENSG00000173418
ENSG00000168036	ENSG00000173436
ENSG00000168036	ENSG00000173465
ENSG00000168036	ENSG00000173473
ENSG00000168036	ENSG00000173542
ENSG00000168036	ENSG00000173575
ENSG00000168036	ENSG00000173581
ENSG00000168036	ENSG00000173614
ENSG00000168036	ENSG00000173660
ENSG00000168036	ENSG00000173715
ENSG00000168036	ENSG00000173786
ENSG00000168036	ENSG00000173805
ENSG00000168036	ENSG00000173848
ENSG00000168036	ENSG00000173868
ENSG00000168036	ENSG00000173914
ENSG00000168036	ENSG00000174013
ENSG00000168036	ENSG00000174151
ENSG00000168036	ENSG00000174177
ENSG00000168036	ENSG00000174197
ENSG00000168036	ENSG00000174243
ENSG00000168036	ENSG00000174282
ENSG00000168036	ENSG00000174365
ENSG00000168036	ENSG00000174405
ENSG00000168036	ENSG00000174442
ENSG00000168036	ENSG00000174446
ENSG00000168036	ENSG00000174456
ENSG00000168036	ENSG00000174469
ENSG00000168036	ENSG00000174483
ENSG00000168036	ENSG00000174574
ENSG00000168036	ENSG00000174586
ENSG00000168036	ENSG00000174607
ENSG00000168036	ENSG00000174640
ENSG00000168036	ENSG00000174718
ENSG00000168036	ENSG00000174720
ENSG00000168036	ENSG00000174748
ENSG00000168036	ENSG00000174799
ENSG00000168036	ENSG00000174840
ENSG00000168036	ENSG00000174871
ENSG00000168036	ENSG00000174886
ENSG00000168036	ENSG00000174917
ENSG00000168036	ENSG00000174963
ENSG00000168036	ENSG00000174989
ENSG00000168036	ENSG00000175054
ENSG00000168036	ENSG00000175110
ENSG00000168036	ENSG00000175175
ENSG00000168036	ENSG00000175202
ENSG00000168036	ENSG00000175203
ENSG00000168036	ENSG00000175213
ENSG00000168036	ENSG00000175215
ENSG00000168036	ENSG00000175221
ENSG00000168036	ENSG00000175294
ENSG00000168036	ENSG00000175305
ENSG00000168036	ENSG00000175309
ENSG00000168036	ENSG00000175322
ENSG00000168036	ENSG00000175334
ENSG00000168036	ENSG00000175344
ENSG00000168036	ENSG00000175376
ENSG00000168036	ENSG00000175390
ENSG00000168036	ENSG00000175455
ENSG00000168036	ENSG00000175548
ENSG00000168036	ENSG00000175581
ENSG00000168036	ENSG00000175591
ENSG00000168036	ENSG00000175606
ENSG00000168036	ENSG00000175611
ENSG00000168036	ENSG00000175707
ENSG00000168036	ENSG00000175764
ENSG00000168036	ENSG00000175806
ENSG00000168036	ENSG00000175893
ENSG00000168036	ENSG00000175895
ENSG00000168036	ENSG00000176022
ENSG00000168036	ENSG00000176024
ENSG00000168036	ENSG00000176055
ENSG00000168036	ENSG00000176101
ENSG00000168036	ENSG00000176102
ENSG00000168036	ENSG00000176105
ENSG00000168036	ENSG00000176136
ENSG00000168036	ENSG00000176142
ENSG00000168036	ENSG00000176148
ENSG00000168036	ENSG00000176155
ENSG00000168036	ENSG00000176209
ENSG00000168036	ENSG00000176225
ENSG00000168036	ENSG00000176248
ENSG00000168036	ENSG00000176261
ENSG00000168036	ENSG00000176390
ENSG00000168036	ENSG00000176406
ENSG00000168036	ENSG00000176407
ENSG00000168036	ENSG00000176623
ENSG00000168036	ENSG00000176624
ENSG00000168036	ENSG00000176715
ENSG00000168036	ENSG00000176749
ENSG00000168036	ENSG00000176809
ENSG00000168036	ENSG00000176834
ENSG00000168036	ENSG00000176890
ENSG00000168036	ENSG00000176946
ENSG00000168036	ENSG00000177051
ENSG00000168036	ENSG00000177076
ENSG00000168036	ENSG00000177082
ENSG00000168036	ENSG00000177084
ENSG00000168036	ENSG00000177112
ENSG00000168036	ENSG00000177150
ENSG00000168036	ENSG00000177311
ENSG00000168036	ENSG00000177374
ENSG00000168036	ENSG00000177380
ENSG00000168036	ENSG00000177427
ENSG00000168036	ENSG00000177548
ENSG00000168036	ENSG00000177565
ENSG00000168036	ENSG00000177576
ENSG00000168036	ENSG00000177602
ENSG00000168036	ENSG00000177613
ENSG00000168036	ENSG00000177646
ENSG00000168036	ENSG00000177679
ENSG00000168036	ENSG00000177885
ENSG00000168036	ENSG00000177889
ENSG00000168036	ENSG00000177932
ENSG00000168036	ENSG00000177946
ENSG00000168036	ENSG00000177971
ENSG00000168036	ENSG00000178026
ENSG00000168036	ENSG00000178028
ENSG00000168036	ENSG00000178057
ENSG00000168036	ENSG00000178096
ENSG00000168036	ENSG00000178125
ENSG00000168036	ENSG00000178127
ENSG00000168036	ENSG00000178171
ENSG00000168036	ENSG00000178222
ENSG00000168036	ENSG00000178234
ENSG00000168036	ENSG00000178252
ENSG00000168036	ENSG00000178307
ENSG00000168036	ENSG00000178385
ENSG00000168036	ENSG00000178397
ENSG00000168036	ENSG00000178467
ENSG00000168036	ENSG00000178502
ENSG00000168036	ENSG00000178694
ENSG00000168036	ENSG00000178700
ENSG00000168036	ENSG00000178896
ENSG00000168036	ENSG00000178904
ENSG00000168036	ENSG00000178913
ENSG00000168036	ENSG00000178921
ENSG00000168036	ENSG00000178951
ENSG00000168036	ENSG00000178952
ENSG00000168036	ENSG00000178966
ENSG00000168036	ENSG00000178980
ENSG00000168036	ENSG00000178996
ENSG00000168036	ENSG00000178999
ENSG00000168036	ENSG00000179008
ENSG00000168036	ENSG00000179021
ENSG00000168036	ENSG00000179023
ENSG00000168036	ENSG00000179029
ENSG00000168036	ENSG00000179085
ENSG00000168036	ENSG00000179091
ENSG00000168036	ENSG00000179115
ENSG00000168036	ENSG00000179119
ENSG00000168036	ENSG00000179148
ENSG00000168036	ENSG00000179165
ENSG00000168036	ENSG00000179262
ENSG00000168036	ENSG00000179299
ENSG00000168036	ENSG00000179314
ENSG00000168036	ENSG00000179331
ENSG00000168036	ENSG00000179335
ENSG00000168036	ENSG00000179387
ENSG00000168036	ENSG00000179397
ENSG00000168036	ENSG00000179477
ENSG00000168036	ENSG00000179526
ENSG00000168036	ENSG00000179583
ENSG00000168036	ENSG00000179630
ENSG00000168036	ENSG00000179761
ENSG00000168036	ENSG00000179818
ENSG00000168036	ENSG00000179833
ENSG00000168036	ENSG00000179862
ENSG00000168036	ENSG00000179889
ENSG00000168036	ENSG00000179902
ENSG00000168036	ENSG00000179915
ENSG00000168036	ENSG00000179950
ENSG00000168036	ENSG00000179965
ENSG00000168036	ENSG00000180008
ENSG00000168036	ENSG00000180011
ENSG00000168036	ENSG00000180035
ENSG00000168036	ENSG00000180071
ENSG00000168036	ENSG00000180185
ENSG00000168036	ENSG00000180198
ENSG00000168036	ENSG00000180228
ENSG00000168036	ENSG00000180263
ENSG00000168036	ENSG00000180537
ENSG00000168036	ENSG00000180543
ENSG00000168036	ENSG00000180667
ENSG00000168036	ENSG00000180773
ENSG00000168036	ENSG00000180879
ENSG00000168036	ENSG00000180917
ENSG00000168036	ENSG00000180979
ENSG00000168036	ENSG00000181026
ENSG00000168036	ENSG00000181031
ENSG00000168036	ENSG00000181090
ENSG00000168036	ENSG00000181135
ENSG00000168036	ENSG00000181163
ENSG00000168036	ENSG00000181222
ENSG00000168036	ENSG00000181274
ENSG00000168036	ENSG00000181396
ENSG00000168036	ENSG00000181458
ENSG00000168036	ENSG00000181577
ENSG00000168036	ENSG00000181610
ENSG00000168036	ENSG00000181690
ENSG00000168036	ENSG00000181704
ENSG00000168036	ENSG00000181817
ENSG00000168036	ENSG00000181830
ENSG00000168036	ENSG00000181904
ENSG00000168036	ENSG00000181915
ENSG00000168036	ENSG00000181929
ENSG00000168036	ENSG00000181991
ENSG00000168036	ENSG00000182054
ENSG00000168036	ENSG00000182093
ENSG00000168036	ENSG00000182107
ENSG00000168036	ENSG00000182134
ENSG00000168036	ENSG00000182149
ENSG00000168036	ENSG00000182150
ENSG00000168036	ENSG00000182175
ENSG00000168036	ENSG00000182195
ENSG00000168036	ENSG00000182196
ENSG00000168036	ENSG00000182220
ENSG00000168036	ENSG00000182247
ENSG00000168036	ENSG00000182307
ENSG00000168036	ENSG00000182362
ENSG00000168036	ENSG00000182405
ENSG00000168036	ENSG00000182446
ENSG00000168036	ENSG00000182473
ENSG00000168036	ENSG00000182481
ENSG00000168036	ENSG00000182489
ENSG00000168036	ENSG00000182518
ENSG00000168036	ENSG00000182612
ENSG00000168036	ENSG00000182670
ENSG00000168036	ENSG00000182704
ENSG00000168036	ENSG00000182718
ENSG00000168036	ENSG00000182732
ENSG00000168036	ENSG00000182774
ENSG00000168036	ENSG00000182827
ENSG00000168036	ENSG00000182899
ENSG00000168036	ENSG00000182923
ENSG00000168036	ENSG00000182934
ENSG00000168036	ENSG00000182944
ENSG00000168036	ENSG00000183011
ENSG00000168036	ENSG00000183150
ENSG00000168036	ENSG00000183172
ENSG00000168036	ENSG00000183250
ENSG00000168036	ENSG00000183317
ENSG00000168036	ENSG00000183431
ENSG00000168036	ENSG00000183495
ENSG00000168036	ENSG00000183527
ENSG00000168036	ENSG00000183648
ENSG00000168036	ENSG00000183722
ENSG00000168036	ENSG00000183751
ENSG00000168036	ENSG00000183760
ENSG00000168036	ENSG00000183779
ENSG00000168036	ENSG00000183891
ENSG00000168036	ENSG00000183914
ENSG00000168036	ENSG00000183955
ENSG00000168036	ENSG00000184060
ENSG00000168036	ENSG00000184154
ENSG00000168036	ENSG00000184182
ENSG00000168036	ENSG00000184203
ENSG00000168036	ENSG00000184205
ENSG00000168036	ENSG00000184208
ENSG00000168036	ENSG00000184232
ENSG00000168036	ENSG00000184277
ENSG00000168036	ENSG00000184281
ENSG00000168036	ENSG00000184381
ENSG00000168036	ENSG00000184432
ENSG00000168036	ENSG00000184436
ENSG00000168036	ENSG00000184451
ENSG00000168036	ENSG00000184465
ENSG00000168036	ENSG00000184470
ENSG00000168036	ENSG00000184517
ENSG00000168036	ENSG00000184619
ENSG00000168036	ENSG00000184743
ENSG00000168036	ENSG00000184752
ENSG00000168036	ENSG00000184786
ENSG00000168036	ENSG00000184831
ENSG00000168036	ENSG00000184840
ENSG00000168036	ENSG00000184903
ENSG00000168036	ENSG00000184967
ENSG00000168036	ENSG00000185010
ENSG00000168036	ENSG00000185019
ENSG00000168036	ENSG00000185022
ENSG00000168036	ENSG00000185024
ENSG00000168036	ENSG00000185049
ENSG00000168036	ENSG00000185085
ENSG00000168036	ENSG00000185104
ENSG00000168036	ENSG00000185127
ENSG00000168036	ENSG00000185129
ENSG00000168036	ENSG00000185155
ENSG00000168036	ENSG00000185163
ENSG00000168036	ENSG00000185187
ENSG00000168036	ENSG00000185250
ENSG00000168036	ENSG00000185269
ENSG00000168036	ENSG00000185379
ENSG00000168036	ENSG00000185414
ENSG00000168036	ENSG00000185420
ENSG00000168036	ENSG00000185437
ENSG00000168036	ENSG00000185480
ENSG00000168036	ENSG00000185513
ENSG00000168036	ENSG00000185608
ENSG00000168036	ENSG00000185621
ENSG00000168036	ENSG00000185624
ENSG00000168036	ENSG00000185650
ENSG00000168036	ENSG00000185684
ENSG00000168036	ENSG00000185686
ENSG00000168036	ENSG00000185697
ENSG00000168036	ENSG00000185721
ENSG00000168036	ENSG00000185722
ENSG00000168036	ENSG00000185753
ENSG00000168036	ENSG00000185761
ENSG00000168036	ENSG00000185787
ENSG00000168036	ENSG00000185798
ENSG00000168036	ENSG00000185808
ENSG00000168036	ENSG00000185825
ENSG00000168036	ENSG00000185869
ENSG00000168036	ENSG00000185883
ENSG00000168036	ENSG00000185896
ENSG00000168036	ENSG00000185946
ENSG00000168036	ENSG00000186017
ENSG00000168036	ENSG00000186026
ENSG00000168036	ENSG00000186063
ENSG00000168036	ENSG00000186106
ENSG00000168036	ENSG00000186141
ENSG00000168036	ENSG00000186153
ENSG00000168036	ENSG00000186162
ENSG00000168036	ENSG00000186184
ENSG00000168036	ENSG00000186260
ENSG00000168036	ENSG00000186318
ENSG00000168036	ENSG00000186446
ENSG00000168036	ENSG00000186481
ENSG00000168036	ENSG00000186501
ENSG00000168036	ENSG00000186522
ENSG00000168036	ENSG00000186532
ENSG00000168036	ENSG00000186625
ENSG00000168036	ENSG00000186687
ENSG00000168036	ENSG00000186973
ENSG00000168036	ENSG00000186976
ENSG00000168036	ENSG00000187097
ENSG00000168036	ENSG00000187098
ENSG00000168036	ENSG00000187118
ENSG00000168036	ENSG00000187189
ENSG00000168036	ENSG00000187240
ENSG00000168036	ENSG00000187522
ENSG00000168036	ENSG00000187607
ENSG00000168036	ENSG00000187609
ENSG00000168036	ENSG00000187626
ENSG00000168036	ENSG00000187630
ENSG00000168036	ENSG00000187634
ENSG00000168036	ENSG00000187735
ENSG00000168036	ENSG00000187801
ENSG00000168036	ENSG00000187812
ENSG00000168036	ENSG00000187838
ENSG00000168036	ENSG00000187866
ENSG00000168036	ENSG00000188060
ENSG00000168036	ENSG00000188177
ENSG00000168036	ENSG00000188191
ENSG00000168036	ENSG00000188227
ENSG00000168036	ENSG00000188243
ENSG00000168036	ENSG00000188283
ENSG00000168036	ENSG00000188312
ENSG00000168036	ENSG00000188313
ENSG00000168036	ENSG00000188316
ENSG00000168036	ENSG00000188321
ENSG00000168036	ENSG00000188523
ENSG00000168036	ENSG00000188529
ENSG00000168036	ENSG00000188549
ENSG00000168036	ENSG00000188596
ENSG00000168036	ENSG00000188760
ENSG00000168036	ENSG00000188827
ENSG00000168036	ENSG00000188878
ENSG00000168036	ENSG00000188986
ENSG00000168036	ENSG00000189007
ENSG00000168036	ENSG00000189046
ENSG00000168036	ENSG00000189164
ENSG00000168036	ENSG00000189221
ENSG00000168036	ENSG00000189241
ENSG00000168036	ENSG00000189339
ENSG00000168036	ENSG00000196154
ENSG00000168036	ENSG00000196220
ENSG00000168036	ENSG00000196227
ENSG00000168036	ENSG00000196235
ENSG00000168036	ENSG00000196290
ENSG00000168036	ENSG00000196295
ENSG00000168036	ENSG00000196312
ENSG00000168036	ENSG00000196387
ENSG00000168036	ENSG00000196391
ENSG00000168036	ENSG00000196396
ENSG00000168036	ENSG00000196437
ENSG00000168036	ENSG00000196456
ENSG00000168036	ENSG00000196459
ENSG00000168036	ENSG00000196482
ENSG00000168036	ENSG00000196497
ENSG00000168036	ENSG00000196498
ENSG00000168036	ENSG00000196531
ENSG00000168036	ENSG00000196549
ENSG00000168036	ENSG00000196562
ENSG00000168036	ENSG00000196591
ENSG00000168036	ENSG00000196597
ENSG00000168036	ENSG00000196628
ENSG00000168036	ENSG00000196646
ENSG00000168036	ENSG00000196652
ENSG00000168036	ENSG00000196670
ENSG00000168036	ENSG00000196678
ENSG00000168036	ENSG00000196754
ENSG00000168036	ENSG00000196782
ENSG00000168036	ENSG00000196839
ENSG00000168036	ENSG00000197006
ENSG00000168036	ENSG00000197045
ENSG00000168036	ENSG00000197050
ENSG00000168036	ENSG00000197140
ENSG00000168036	ENSG00000197223
ENSG00000168036	ENSG00000197279
ENSG00000168036	ENSG00000197291
ENSG00000168036	ENSG00000197343
ENSG00000168036	ENSG00000197345
ENSG00000168036	ENSG00000197444
ENSG00000168036	ENSG00000197535
ENSG00000168036	ENSG00000197568
ENSG00000168036	ENSG00000197619
ENSG00000168036	ENSG00000197713
ENSG00000168036	ENSG00000197753
ENSG00000168036	ENSG00000197763
ENSG00000168036	ENSG00000197771
ENSG00000168036	ENSG00000197774
ENSG00000168036	ENSG00000197776
ENSG00000168036	ENSG00000197808
ENSG00000168036	ENSG00000197852
ENSG00000168036	ENSG00000197863
ENSG00000168036	ENSG00000197885
ENSG00000168036	ENSG00000197889
ENSG00000168036	ENSG00000197958
ENSG00000168036	ENSG00000197976
ENSG00000168036	ENSG00000198000
ENSG00000168036	ENSG00000198042
ENSG00000168036	ENSG00000198087
ENSG00000168036	ENSG00000198089
ENSG00000168036	ENSG00000198125
ENSG00000168036	ENSG00000198146
ENSG00000168036	ENSG00000198157
ENSG00000168036	ENSG00000198160
ENSG00000168036	ENSG00000198218
ENSG00000168036	ENSG00000198242
ENSG00000168036	ENSG00000198301
ENSG00000168036	ENSG00000198315
ENSG00000168036	ENSG00000198373
ENSG00000168036	ENSG00000198408
ENSG00000168036	ENSG00000198420
ENSG00000168036	ENSG00000198431
ENSG00000168036	ENSG00000198435
ENSG00000168036	ENSG00000198498
ENSG00000168036	ENSG00000198554
ENSG00000168036	ENSG00000198556
ENSG00000168036	ENSG00000198586
ENSG00000168036	ENSG00000198612
ENSG00000168036	ENSG00000198663
ENSG00000168036	ENSG00000198668
ENSG00000168036	ENSG00000198673
ENSG00000168036	ENSG00000198690
ENSG00000168036	ENSG00000198700
ENSG00000168036	ENSG00000198740
ENSG00000168036	ENSG00000198746
ENSG00000168036	ENSG00000198755
ENSG00000168036	ENSG00000198794
ENSG00000168036	ENSG00000198797
ENSG00000168036	ENSG00000198824
ENSG00000168036	ENSG00000198836
ENSG00000168036	ENSG00000198860
ENSG00000168036	ENSG00000198862
ENSG00000168036	ENSG00000198886
ENSG00000168036	ENSG00000198887
ENSG00000168036	ENSG00000198901
ENSG00000168036	ENSG00000198919
ENSG00000168036	ENSG00000198937
ENSG00000168036	ENSG00000198948
ENSG00000168036	ENSG00000198952
ENSG00000168036	ENSG00000202515
ENSG00000168036	ENSG00000203546
ENSG00000168036	ENSG00000203593
ENSG00000168036	ENSG00000203705
ENSG00000168036	ENSG00000203724
ENSG00000168036	ENSG00000203814
ENSG00000168036	ENSG00000203865
ENSG00000168036	ENSG00000203880
ENSG00000168036	ENSG00000203965
ENSG00000168036	ENSG00000203993
ENSG00000168036	ENSG00000204103
ENSG00000168036	ENSG00000204227
ENSG00000168036	ENSG00000204311
ENSG00000168036	ENSG00000204315
ENSG00000168036	ENSG00000204335
ENSG00000168036	ENSG00000204351
ENSG00000168036	ENSG00000204356
ENSG00000168036	ENSG00000204392
ENSG00000168036	ENSG00000204438
ENSG00000168036	ENSG00000204524
ENSG00000168036	ENSG00000204560
ENSG00000168036	ENSG00000204569
ENSG00000168036	ENSG00000204574
ENSG00000168036	ENSG00000204623
ENSG00000168036	ENSG00000204642
ENSG00000168036	ENSG00000204709
ENSG00000168036	ENSG00000204852
ENSG00000168036	ENSG00000204860
ENSG00000168036	ENSG00000204954
ENSG00000168036	ENSG00000205060
ENSG00000168036	ENSG00000205208
ENSG00000168036	ENSG00000205250
ENSG00000168036	ENSG00000205485
ENSG00000168036	ENSG00000205581
ENSG00000168036	ENSG00000205707
ENSG00000168036	ENSG00000205808
ENSG00000168036	ENSG00000205838
ENSG00000168036	ENSG00000205885
ENSG00000168036	ENSG00000205930
ENSG00000168036	ENSG00000205937
ENSG00000168036	ENSG00000205981
ENSG00000168036	ENSG00000206567
ENSG00000168036	ENSG00000206573
ENSG00000168036	ENSG00000206828
ENSG00000168036	ENSG00000210049
ENSG00000168036	ENSG00000210117
ENSG00000168036	ENSG00000211450
ENSG00000168036	ENSG00000211455
ENSG00000168036	ENSG00000211456
ENSG00000168036	ENSG00000211459
ENSG00000168036	ENSG00000211460
ENSG00000168036	ENSG00000212127
ENSG00000168036	ENSG00000212747
ENSG00000168036	ENSG00000213015
ENSG00000168036	ENSG00000213079
ENSG00000168036	ENSG00000213123
ENSG00000168036	ENSG00000213204
ENSG00000168036	ENSG00000213246
ENSG00000168036	ENSG00000213339
ENSG00000168036	ENSG00000213341
ENSG00000168036	ENSG00000213619
ENSG00000168036	ENSG00000213625
ENSG00000168036	ENSG00000213719
ENSG00000168036	ENSG00000213741
ENSG00000168036	ENSG00000213742
ENSG00000168036	ENSG00000213799
ENSG00000168036	ENSG00000213859
ENSG00000168036	ENSG00000213918
ENSG00000168036	ENSG00000213930
ENSG00000168036	ENSG00000213983
ENSG00000168036	ENSG00000214021
ENSG00000168036	ENSG00000214022
ENSG00000168036	ENSG00000214063
ENSG00000168036	ENSG00000214135
ENSG00000168036	ENSG00000214194
ENSG00000168036	ENSG00000214274
ENSG00000168036	ENSG00000214331
ENSG00000168036	ENSG00000214367
ENSG00000168036	ENSG00000214369
ENSG00000168036	ENSG00000214517
ENSG00000168036	ENSG00000214530
ENSG00000168036	ENSG00000214595
ENSG00000168036	ENSG00000214654
ENSG00000168036	ENSG00000214827
ENSG00000168036	ENSG00000214999
ENSG00000168036	ENSG00000215021
ENSG00000168036	ENSG00000215114
ENSG00000168036	ENSG00000215154
ENSG00000168036	ENSG00000215156
ENSG00000168036	ENSG00000215190
ENSG00000168036	ENSG00000215251
ENSG00000168036	ENSG00000215252
ENSG00000168036	ENSG00000215256
ENSG00000168036	ENSG00000215374
ENSG00000168036	ENSG00000215472
ENSG00000168036	ENSG00000215712
ENSG00000168036	ENSG00000215790
ENSG00000168036	ENSG00000215908
ENSG00000168036	ENSG00000216937
ENSG00000168036	ENSG00000217236
ENSG00000168036	ENSG00000217372
ENSG00000168036	ENSG00000217442
ENSG00000168036	ENSG00000217555
ENSG00000168036	ENSG00000217930
ENSG00000168036	ENSG00000219200
ENSG00000168036	ENSG00000219626
ENSG00000168036	ENSG00000220205
ENSG00000168036	ENSG00000220875
ENSG00000168036	ENSG00000220891
ENSG00000168036	ENSG00000221771
ENSG00000168036	ENSG00000221817
ENSG00000168036	ENSG00000221829
ENSG00000168036	ENSG00000221909
ENSG00000168036	ENSG00000221944
ENSG00000168036	ENSG00000221983
ENSG00000168036	ENSG00000223390
ENSG00000168036	ENSG00000223496
ENSG00000168036	ENSG00000223621
ENSG00000168036	ENSG00000223745
ENSG00000168036	ENSG00000223959
ENSG00000168036	ENSG00000224023
ENSG00000168036	ENSG00000224032
ENSG00000168036	ENSG00000224165
ENSG00000168036	ENSG00000224514
ENSG00000168036	ENSG00000224897
ENSG00000168036	ENSG00000225439
ENSG00000168036	ENSG00000225470
ENSG00000168036	ENSG00000225663
ENSG00000168036	ENSG00000225945
ENSG00000168036	ENSG00000226091
ENSG00000168036	ENSG00000226124
ENSG00000168036	ENSG00000226266
ENSG00000168036	ENSG00000226380
ENSG00000168036	ENSG00000226570
ENSG00000168036	ENSG00000226581
ENSG00000168036	ENSG00000226644
ENSG00000168036	ENSG00000226747
ENSG00000168036	ENSG00000226889
ENSG00000168036	ENSG00000227047
ENSG00000168036	ENSG00000227165
ENSG00000168036	ENSG00000227210
ENSG00000168036	ENSG00000227252
ENSG00000168036	ENSG00000227354
ENSG00000168036	ENSG00000227375
ENSG00000168036	ENSG00000227479
ENSG00000168036	ENSG00000227492
ENSG00000168036	ENSG00000227712
ENSG00000168036	ENSG00000227775
ENSG00000168036	ENSG00000227908
ENSG00000168036	ENSG00000227959
ENSG00000168036	ENSG00000227992
ENSG00000168036	ENSG00000228084
ENSG00000168036	ENSG00000228201
ENSG00000168036	ENSG00000228274
ENSG00000168036	ENSG00000228293
ENSG00000168036	ENSG00000228400
ENSG00000168036	ENSG00000228412
ENSG00000168036	ENSG00000228478
ENSG00000168036	ENSG00000228592
ENSG00000168036	ENSG00000228775
ENSG00000168036	ENSG00000228801
ENSG00000168036	ENSG00000228824
ENSG00000168036	ENSG00000228839
ENSG00000168036	ENSG00000229043
ENSG00000168036	ENSG00000229167
ENSG00000168036	ENSG00000229267
ENSG00000168036	ENSG00000229344
ENSG00000168036	ENSG00000229422
ENSG00000168036	ENSG00000229715
ENSG00000168036	ENSG00000230376
ENSG00000168036	ENSG00000230487
ENSG00000168036	ENSG00000230510
ENSG00000168036	ENSG00000230513
ENSG00000168036	ENSG00000230524
ENSG00000168036	ENSG00000230615
ENSG00000168036	ENSG00000230753
ENSG00000168036	ENSG00000230989
ENSG00000168036	ENSG00000230992
ENSG00000168036	ENSG00000231154
ENSG00000168036	ENSG00000231233
ENSG00000168036	ENSG00000231304
ENSG00000168036	ENSG00000231365
ENSG00000168036	ENSG00000231609
ENSG00000168036	ENSG00000231711
ENSG00000168036	ENSG00000231721
ENSG00000168036	ENSG00000231770
ENSG00000168036	ENSG00000231781
ENSG00000168036	ENSG00000231826
ENSG00000168036	ENSG00000231871
ENSG00000168036	ENSG00000231887
ENSG00000168036	ENSG00000231908
ENSG00000168036	ENSG00000232021
ENSG00000168036	ENSG00000232298
ENSG00000168036	ENSG00000232645
ENSG00000168036	ENSG00000232838
ENSG00000168036	ENSG00000232859
ENSG00000168036	ENSG00000232860
ENSG00000168036	ENSG00000232912
ENSG00000168036	ENSG00000232995
ENSG00000168036	ENSG00000233008
ENSG00000168036	ENSG00000233030
ENSG00000168036	ENSG00000233237
ENSG00000168036	ENSG00000233246
ENSG00000168036	ENSG00000233275
ENSG00000168036	ENSG00000233306
ENSG00000168036	ENSG00000233382
ENSG00000168036	ENSG00000233452
ENSG00000168036	ENSG00000233483
ENSG00000168036	ENSG00000233672
ENSG00000168036	ENSG00000233695
ENSG00000168036	ENSG00000233757
ENSG00000168036	ENSG00000233797
ENSG00000168036	ENSG00000233927
ENSG00000168036	ENSG00000233937
ENSG00000168036	ENSG00000234072
ENSG00000168036	ENSG00000234127
ENSG00000168036	ENSG00000234129
ENSG00000168036	ENSG00000234171
ENSG00000168036	ENSG00000234222
ENSG00000168036	ENSG00000234545
ENSG00000168036	ENSG00000234608
ENSG00000168036	ENSG00000234616
ENSG00000168036	ENSG00000234676
ENSG00000168036	ENSG00000234695
ENSG00000168036	ENSG00000235024
ENSG00000168036	ENSG00000235091
ENSG00000168036	ENSG00000235092
ENSG00000168036	ENSG00000235151
ENSG00000168036	ENSG00000235185
ENSG00000168036	ENSG00000235374
ENSG00000168036	ENSG00000235453
ENSG00000168036	ENSG00000235527
ENSG00000168036	ENSG00000235530
ENSG00000168036	ENSG00000235560
ENSG00000168036	ENSG00000235618
ENSG00000168036	ENSG00000235831
ENSG00000168036	ENSG00000235863
ENSG00000168036	ENSG00000235897
ENSG00000168036	ENSG00000235924
ENSG00000168036	ENSG00000236104
ENSG00000168036	ENSG00000236297
ENSG00000168036	ENSG00000236299
ENSG00000168036	ENSG00000236671
ENSG00000168036	ENSG00000236914
ENSG00000168036	ENSG00000237021
ENSG00000168036	ENSG00000237126
ENSG00000168036	ENSG00000237188
ENSG00000168036	ENSG00000237190
ENSG00000168036	ENSG00000237296
ENSG00000168036	ENSG00000237489
ENSG00000168036	ENSG00000237530
