ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
BMI1_DN.V1_UP	BMI1_DN.V1_UP	120	-0.43810432437114494	-1.6050868587755136	0.0018344416418252694	0.007095016838455168	0.0032177847923564877	2138	tags=38%, list=17%, signal=32%	ENSG00000173546/ENSG00000198363/ENSG00000123146/ENSG00000165029/ENSG00000125378/ENSG00000184371/ENSG00000105855/ENSG00000069482/ENSG00000182511/ENSG00000077782/ENSG00000066056/ENSG00000128510/ENSG00000162496/ENSG00000113070/ENSG00000109743/ENSG00000197646/ENSG00000163251/ENSG00000116396/ENSG00000120156/ENSG00000128342/ENSG00000144476/ENSG00000221968/ENSG00000142627/ENSG00000135318/ENSG00000090006/ENSG00000198053/ENSG00000149591/ENSG00000120949/ENSG00000122863/ENSG00000166825/ENSG00000140545/ENSG00000107796/ENSG00000147852/ENSG00000117525/ENSG00000101187/ENSG00000010319/ENSG00000196878/ENSG00000138772/ENSG00000125965/ENSG00000078401/ENSG00000169252/ENSG00000128422/ENSG00000163739/ENSG00000112175/ENSG00000102287
CAHOY_ASTROGLIAL	CAHOY_ASTROGLIAL	74	-0.4890312739183378	-1.6866393669534232	0.001837109614206981	0.007095016838455168	0.0032177847923564877	1884	tags=36%, list=15%, signal=31%	ENSG00000107551/ENSG00000146674/ENSG00000136235/ENSG00000026103/ENSG00000113328/ENSG00000137752/ENSG00000122694/ENSG00000122176/ENSG00000131981/ENSG00000125730/ENSG00000162413/ENSG00000112414/ENSG00000064205/ENSG00000173918/ENSG00000149131/ENSG00000149591/ENSG00000140092/ENSG00000107796/ENSG00000147852/ENSG00000148346/ENSG00000171227/ENSG00000135046/ENSG00000106809/ENSG00000168874/ENSG00000130176/ENSG00000164825/ENSG00000119147
STK33_SKM_DN	STK33_SKM_DN	181	-0.4002506089821556	-1.5257814358037107	0.0018492331121505493	0.007095016838455168	0.0032177847923564877	2630	tags=39%, list=20%, signal=31%	ENSG00000138031/ENSG00000128567/ENSG00000114779/ENSG00000117318/ENSG00000121807/ENSG00000278535/ENSG00000048342/ENSG00000133134/ENSG00000196715/ENSG00000172164/ENSG00000019485/ENSG00000145779/ENSG00000173930/ENSG00000146215/ENSG00000163362/ENSG00000162373/ENSG00000155099/ENSG00000126524/ENSG00000132846/ENSG00000101000/ENSG00000108244/ENSG00000172817/ENSG00000112297/ENSG00000119943/ENSG00000104213/ENSG00000070371/ENSG00000122786/ENSG00000081985/ENSG00000146409/ENSG00000148935/ENSG00000159164/ENSG00000171757/ENSG00000154274/ENSG00000163171/ENSG00000160117/ENSG00000147465/ENSG00000183018/ENSG00000118804/ENSG00000139597/ENSG00000196368/ENSG00000158301/ENSG00000134874/ENSG00000175164/ENSG00000162817/ENSG00000114805/ENSG00000119514/ENSG00000150938/ENSG00000109686/ENSG00000099204/ENSG00000128573/ENSG00000005249/ENSG00000140563/ENSG00000204161/ENSG00000174099/ENSG00000101425/ENSG00000164056/ENSG00000180354/ENSG00000165300/ENSG00000166825/ENSG00000072041/ENSG00000198478/ENSG00000196878/ENSG00000186205/ENSG00000102010/ENSG00000265763/ENSG00000101311/ENSG00000046653/ENSG00000124107/ENSG00000154736/ENSG00000157404
ATF2_S_UP.V1_DN	ATF2_S_UP.V1_DN	134	-0.4236923500288213	-1.5715577233629325	0.0020332090816672314	0.00764486614706879	0.0034671565392641207	2615	tags=45%, list=20%, signal=36%	ENSG00000114270/ENSG00000117318/ENSG00000002933/ENSG00000162692/ENSG00000162512/ENSG00000103168/ENSG00000006016/ENSG00000176485/ENSG00000176595/ENSG00000160613/ENSG00000089486/ENSG00000134259/ENSG00000146021/ENSG00000147408/ENSG00000125384/ENSG00000163520/ENSG00000115594/ENSG00000082438/ENSG00000118898/ENSG00000122176/ENSG00000100307/ENSG00000064225/ENSG00000175899/ENSG00000064692/ENSG00000185483/ENSG00000204618/ENSG00000079215/ENSG00000241399/ENSG00000149131/ENSG00000196569/ENSG00000119514/ENSG00000101680/ENSG00000162433/ENSG00000178695/ENSG00000140285/ENSG00000102678/ENSG00000184347/ENSG00000180447/ENSG00000048740/ENSG00000197635/ENSG00000114698/ENSG00000124212/ENSG00000170145/ENSG00000118194/ENSG00000198932/ENSG00000153162/ENSG00000250305/ENSG00000133048/ENSG00000121552/ENSG00000118849/ENSG00000167772/ENSG00000170345/ENSG00000153823/ENSG00000115380/ENSG00000095637/ENSG00000147862/ENSG00000165124/ENSG00000172201/ENSG00000123243/ENSG00000137033
E2F1_UP.V1_UP	E2F1_UP.V1_UP	163	0.30296983910985786	1.4710116005531144	0.002136752136752137	0.007876654935478466	0.0035722791140747803	1695	tags=21%, list=13%, signal=19%	ENSG00000101222/ENSG00000076554/ENSG00000126787/ENSG00000077152/ENSG00000129810/ENSG00000196405/ENSG00000113368/ENSG00000106462/ENSG00000167900/ENSG00000109062/ENSG00000099219/ENSG00000237649/ENSG00000178999/ENSG00000198901/ENSG00000147799/ENSG00000174871/ENSG00000117155/ENSG00000065328/ENSG00000121152/ENSG00000123473/ENSG00000029993/ENSG00000139618/ENSG00000144136/ENSG00000241484/ENSG00000138346/ENSG00000142731/ENSG00000143799/ENSG00000146143/ENSG00000198554/ENSG00000101811/ENSG00000179958/ENSG00000104738/ENSG00000149554/ENSG00000006634/ENSG00000176890
BMI1_DN_MEL18_DN.V1_DN	BMI1_DN_MEL18_DN.V1_DN	104	-0.4458833687871334	-1.6102075157035907	0.002443280977312391	0.008833400456437107	0.004006189456726795	2547	tags=43%, list=20%, signal=35%	ENSG00000002933/ENSG00000170381/ENSG00000184588/ENSG00000075826/ENSG00000109466/ENSG00000006016/ENSG00000092758/ENSG00000168679/ENSG00000138735/ENSG00000105379/ENSG00000113790/ENSG00000115594/ENSG00000182013/ENSG00000148935/ENSG00000138135/ENSG00000132563/ENSG00000105270/ENSG00000188641/ENSG00000158050/ENSG00000175899/ENSG00000243244/ENSG00000171408/ENSG00000116106/ENSG00000162595/ENSG00000196154/ENSG00000170891/ENSG00000120833/ENSG00000123096/ENSG00000145824/ENSG00000187955/ENSG00000198300/ENSG00000069535/ENSG00000250722/ENSG00000109654/ENSG00000185432/ENSG00000170345/ENSG00000157064/ENSG00000007062/ENSG00000116678/ENSG00000124107/ENSG00000184905/ENSG00000261857/ENSG00000134121/ENSG00000172201/ENSG00000124205
CRX_DN.V1_DN	CRX_DN.V1_DN	90	-0.45906091609036553	-1.6260237928635979	0.0026234199856904365	0.009305716175656642	0.004220397593662867	2089	tags=36%, list=16%, signal=30%	ENSG00000214944/ENSG00000258818/ENSG00000196371/ENSG00000221869/ENSG00000196781/ENSG00000166086/ENSG00000138386/ENSG00000122694/ENSG00000135926/ENSG00000005020/ENSG00000172216/ENSG00000197956/ENSG00000155090/ENSG00000163083/ENSG00000119326/ENSG00000173868/ENSG00000107968/ENSG00000149131/ENSG00000184557/ENSG00000105926/ENSG00000176014/ENSG00000127954/ENSG00000245848/ENSG00000091137/ENSG00000112182/ENSG00000080200/ENSG00000164687/ENSG00000174514/ENSG00000127920/ENSG00000120738/ENSG00000167641/ENSG00000131095
MEK_UP.V1_DN	MEK_UP.V1_DN	150	0.30374047226682194	1.4602647629680208	0.0029910269192422734	0.010362694300518135	0.004699766172127485	2493	tags=35%, list=19%, signal=29%	ENSG00000118513/ENSG00000085831/ENSG00000275713/ENSG00000187164/ENSG00000187608/ENSG00000180573/ENSG00000143412/ENSG00000134986/ENSG00000131187/ENSG00000116299/ENSG00000168502/ENSG00000187837/ENSG00000196208/ENSG00000095585/ENSG00000196074/ENSG00000081923/ENSG00000151892/ENSG00000172575/ENSG00000168280/ENSG00000140443/ENSG00000150961/ENSG00000108375/ENSG00000104381/ENSG00000109452/ENSG00000185507/ENSG00000111335/ENSG00000136636/ENSG00000135114/ENSG00000198521/ENSG00000196247/ENSG00000185697/ENSG00000089127/ENSG00000107201/ENSG00000106785/ENSG00000111331/ENSG00000137628/ENSG00000185238/ENSG00000180530/ENSG00000128513/ENSG00000064313/ENSG00000143164/ENSG00000155906/ENSG00000107789/ENSG00000198740/ENSG00000163697/ENSG00000141279/ENSG00000174373/ENSG00000123684/ENSG00000106692/ENSG00000145439/ENSG00000174606/ENSG00000171791/ENSG00000068079
PGF_UP.V1_DN	PGF_UP.V1_DN	125	-0.42293933872788253	-1.5561836972009235	0.003080785029666819	0.010362694300518135	0.004699766172127485	2057	tags=30%, list=16%, signal=25%	ENSG00000239697/ENSG00000008226/ENSG00000124374/ENSG00000132470/ENSG00000151322/ENSG00000172543/ENSG00000080031/ENSG00000123360/ENSG00000150281/ENSG00000146122/ENSG00000196154/ENSG00000104783/ENSG00000204248/ENSG00000159899/ENSG00000163531/ENSG00000062524/ENSG00000245848/ENSG00000162433/ENSG00000184349/ENSG00000155760/ENSG00000101335/ENSG00000171403/ENSG00000123080/ENSG00000136732/ENSG00000164056/ENSG00000117016/ENSG00000072041/ENSG00000141404/ENSG00000122420/ENSG00000198576/ENSG00000149294/ENSG00000125845/ENSG00000129451/ENSG00000167779/ENSG00000136960/ENSG00000165124/ENSG00000144230
MEK_UP.V1_UP	MEK_UP.V1_UP	161	-0.4001370404783399	-1.5102458346033807	0.003086760004409657	0.010362694300518135	0.004699766172127485	2213	tags=34%, list=17%, signal=29%	ENSG00000145779/ENSG00000081189/ENSG00000119862/ENSG00000159423/ENSG00000149260/ENSG00000198363/ENSG00000163362/ENSG00000064042/ENSG00000137267/ENSG00000159921/ENSG00000147408/ENSG00000069482/ENSG00000111859/ENSG00000101144/ENSG00000188070/ENSG00000137575/ENSG00000132470/ENSG00000182534/ENSG00000135862/ENSG00000149573/ENSG00000140682/ENSG00000197956/ENSG00000198689/ENSG00000188042/ENSG00000127990/ENSG00000169116/ENSG00000117114/ENSG00000144063/ENSG00000162817/ENSG00000020577/ENSG00000119514/ENSG00000116016/ENSG00000104783/ENSG00000142627/ENSG00000155324/ENSG00000067113/ENSG00000146072/ENSG00000244405/ENSG00000183722/ENSG00000242265/ENSG00000073712/ENSG00000198910/ENSG00000176153/ENSG00000184254/ENSG00000085741/ENSG00000171522/ENSG00000136826/ENSG00000179913/ENSG00000148926/ENSG00000196139/ENSG00000167772/ENSG00000078401/ENSG00000073792/ENSG00000137699/ENSG00000189058
IL21_UP.V1_UP	IL21_UP.V1_UP	118	-0.4230168115595516	-1.5475976918887522	0.003215434083601286	0.010605291363456873	0.004809790595968683	2287	tags=36%, list=18%, signal=30%	ENSG00000058866/ENSG00000160613/ENSG00000055955/ENSG00000159423/ENSG00000135373/ENSG00000166206/ENSG00000025434/ENSG00000006377/ENSG00000124374/ENSG00000133104/ENSG00000176720/ENSG00000105374/ENSG00000164342/ENSG00000062038/ENSG00000113916/ENSG00000137193/ENSG00000128510/ENSG00000115607/ENSG00000130956/ENSG00000179776/ENSG00000196368/ENSG00000007312/ENSG00000162595/ENSG00000128342/ENSG00000174944/ENSG00000036672/ENSG00000163032/ENSG00000169432/ENSG00000102760/ENSG00000107562/ENSG00000152583/ENSG00000100448/ENSG00000133048/ENSG00000141404/ENSG00000160801/ENSG00000185479/ENSG00000120471/ENSG00000154262/ENSG00000122877/ENSG00000174607/ENSG00000086570/ENSG00000168309/ENSG00000152578
STK33_SKM_UP	STK33_SKM_UP	205	-0.38313024147498703	-1.4741110585400483	0.003324040317392237	0.01077447551154725	0.004886520248798026	2355	tags=31%, list=18%, signal=26%	ENSG00000137941/ENSG00000166548/ENSG00000173334/ENSG00000140199/ENSG00000169508/ENSG00000000938/ENSG00000105835/ENSG00000071967/ENSG00000099256/ENSG00000139278/ENSG00000178726/ENSG00000198363/ENSG00000198948/ENSG00000165895/ENSG00000275302/ENSG00000139679/ENSG00000105855/ENSG00000173482/ENSG00000006468/ENSG00000163565/ENSG00000197629/ENSG00000078018/ENSG00000139132/ENSG00000113070/ENSG00000140682/ENSG00000139289/ENSG00000136161/ENSG00000144802/ENSG00000116285/ENSG00000162616/ENSG00000162645/ENSG00000067082/ENSG00000150347/ENSG00000118515/ENSG00000174944/ENSG00000276600/ENSG00000128872/ENSG00000146072/ENSG00000066382/ENSG00000102760/ENSG00000171659/ENSG00000127951/ENSG00000107738/ENSG00000115963/ENSG00000120129/ENSG00000003436/ENSG00000107796/ENSG00000123700/ENSG00000113369/ENSG00000165410/ENSG00000165071/ENSG00000129757/ENSG00000128016/ENSG00000173320/ENSG00000127920/ENSG00000148926/ENSG00000146592/ENSG00000170345/ENSG00000153823/ENSG00000120738/ENSG00000135046/ENSG00000135218/ENSG00000170323
RPS14_DN.V1_UP	RPS14_DN.V1_UP	135	-0.4097172925108535	-1.5192780503402603	0.0035052012663952963	0.011169115899700266	0.005065500492025317	2441	tags=39%, list=19%, signal=32%	ENSG00000110848/ENSG00000136867/ENSG00000110852/ENSG00000169508/ENSG00000186522/ENSG00000176595/ENSG00000163219/ENSG00000131370/ENSG00000132274/ENSG00000164683/ENSG00000104043/ENSG00000133101/ENSG00000128266/ENSG00000163565/ENSG00000105374/ENSG00000136235/ENSG00000182389/ENSG00000170458/ENSG00000205978/ENSG00000137752/ENSG00000113916/ENSG00000054219/ENSG00000163171/ENSG00000135272/ENSG00000109743/ENSG00000064225/ENSG00000110799/ENSG00000188042/ENSG00000136161/ENSG00000197461/ENSG00000178573/ENSG00000150594/ENSG00000117400/ENSG00000129048/ENSG00000150938/ENSG00000174944/ENSG00000143344/ENSG00000198053/ENSG00000178695/ENSG00000011465/ENSG00000134531/ENSG00000166825/ENSG00000100448/ENSG00000107796/ENSG00000153993/ENSG00000171522/ENSG00000179388/ENSG00000121552/ENSG00000138772/ENSG00000153253/ENSG00000153823/ENSG00000007062/ENSG00000136960
IL15_UP.V1_UP	IL15_UP.V1_UP	139	-0.4058396540861382	-1.5096969133477176	0.003933910306845004	0.012308175771225055	0.005582095394564555	2776	tags=36%, list=21%, signal=29%	ENSG00000106546/ENSG00000131773/ENSG00000102901/ENSG00000171223/ENSG00000090554/ENSG00000129250/ENSG00000037965/ENSG00000110848/ENSG00000173334/ENSG00000185338/ENSG00000123505/ENSG00000058866/ENSG00000145779/ENSG00000002587/ENSG00000119862/ENSG00000132326/ENSG00000275302/ENSG00000164342/ENSG00000139567/ENSG00000132563/ENSG00000062038/ENSG00000137193/ENSG00000128510/ENSG00000162496/ENSG00000115607/ENSG00000158050/ENSG00000163083/ENSG00000178573/ENSG00000163251/ENSG00000128342/ENSG00000120833/ENSG00000105926/ENSG00000146072/ENSG00000102760/ENSG00000186994/ENSG00000185022/ENSG00000185920/ENSG00000139318/ENSG00000178695/ENSG00000107562/ENSG00000123700/ENSG00000160801/ENSG00000101187/ENSG00000179388/ENSG00000122877/ENSG00000170345/ENSG00000125845/ENSG00000136158/ENSG00000120738/ENSG00000137077
KRAS.DF.V1_DN	KRAS.DF.V1_DN	126	-0.41916183260581175	-1.5434406836815804	0.003993610223642172	0.012308175771225055	0.005582095394564555	2486	tags=36%, list=19%, signal=29%	ENSG00000112290/ENSG00000095203/ENSG00000126861/ENSG00000112039/ENSG00000100739/ENSG00000005243/ENSG00000139278/ENSG00000112658/ENSG00000075223/ENSG00000134259/ENSG00000132326/ENSG00000125378/ENSG00000146674/ENSG00000167994/ENSG00000171532/ENSG00000158050/ENSG00000131018/ENSG00000197461/ENSG00000145819/ENSG00000204618/ENSG00000154917/ENSG00000177519/ENSG00000157557/ENSG00000213398/ENSG00000168994/ENSG00000204248/ENSG00000172059/ENSG00000183570/ENSG00000152104/ENSG00000198053/ENSG00000092421/ENSG00000149591/ENSG00000119900/ENSG00000154134/ENSG00000136531/ENSG00000136826/ENSG00000169252/ENSG00000115596/ENSG00000163884/ENSG00000077264/ENSG00000168477/ENSG00000167754/ENSG00000129455/ENSG00000122756/ENSG00000178828
VEGF_A_UP.V1_DN	VEGF_A_UP.V1_DN	164	0.2870314109007947	1.3931320732515426	0.0043431053203040176	0.013169416132534762	0.005972691527073437	1532	tags=22%, list=12%, signal=20%	ENSG00000126787/ENSG00000072571/ENSG00000156970/ENSG00000089685/ENSG00000123975/ENSG00000138160/ENSG00000171848/ENSG00000080986/ENSG00000113368/ENSG00000137807/ENSG00000115163/ENSG00000100526/ENSG00000157456/ENSG00000112742/ENSG00000138778/ENSG00000134057/ENSG00000093009/ENSG00000076382/ENSG00000233822/ENSG00000164109/ENSG00000140332/ENSG00000156011/ENSG00000113810/ENSG00000105948/ENSG00000181751/ENSG00000142731/ENSG00000138363/ENSG00000067177/ENSG00000079616/ENSG00000114395/ENSG00000157227/ENSG00000153707/ENSG00000104738/ENSG00000052749/ENSG00000163751/ENSG00000152422
P53_DN.V1_UP	P53_DN.V1_UP	148	-0.39707690590845474	-1.4876913525590192	0.0047873524827432646	0.014213701890284293	0.006446303768829942	2047	tags=36%, list=16%, signal=31%	ENSG00000125266/ENSG00000258818/ENSG00000010810/ENSG00000125378/ENSG00000145147/ENSG00000176454/ENSG00000163520/ENSG00000132470/ENSG00000112297/ENSG00000070371/ENSG00000197442/ENSG00000185585/ENSG00000170425/ENSG00000137693/ENSG00000134072/ENSG00000132563/ENSG00000140945/ENSG00000097033/ENSG00000105270/ENSG00000080031/ENSG00000118898/ENSG00000162496/ENSG00000088899/ENSG00000053254/ENSG00000163083/ENSG00000134755/ENSG00000175745/ENSG00000130707/ENSG00000150938/ENSG00000133818/ENSG00000151689/ENSG00000185022/ENSG00000167748/ENSG00000142871/ENSG00000121691/ENSG00000134138/ENSG00000118432/ENSG00000106484/ENSG00000117525/ENSG00000171346/ENSG00000122644/ENSG00000102554/ENSG00000174607/ENSG00000148926/ENSG00000157064/ENSG00000115380/ENSG00000136158/ENSG00000065618/ENSG00000129451/ENSG00000206075/ENSG00000167779/ENSG00000135046/ENSG00000146648/ENSG00000198947
ESC_V6.5_UP_LATE.V1_DN	ESC_V6.5_UP_LATE.V1_DN	146	-0.3988639658079442	-1.492805176721055	0.004898686261411712	0.014213701890284293	0.006446303768829942	1814	tags=26%, list=14%, signal=23%	ENSG00000163520/ENSG00000240747/ENSG00000111087/ENSG00000105227/ENSG00000119986/ENSG00000173846/ENSG00000111341/ENSG00000068831/ENSG00000131981/ENSG00000100307/ENSG00000114166/ENSG00000197956/ENSG00000105559/ENSG00000163083/ENSG00000163251/ENSG00000092295/ENSG00000196154/ENSG00000118515/ENSG00000184557/ENSG00000189280/ENSG00000105538/ENSG00000106829/ENSG00000136997/ENSG00000188910/ENSG00000169908/ENSG00000153446/ENSG00000177469/ENSG00000134531/ENSG00000176153/ENSG00000154721/ENSG00000125878/ENSG00000076555/ENSG00000136826/ENSG00000158186/ENSG00000167772/ENSG00000129451/ENSG00000128422/ENSG00000135046
ESC_J1_UP_LATE.V1_DN	ESC_J1_UP_LATE.V1_DN	139	-0.40148553768188683	-1.493499885704727	0.004945487242890862	0.014213701890284293	0.006446303768829942	1156	tags=19%, list=9%, signal=17%	ENSG00000164741/ENSG00000185345/ENSG00000092295/ENSG00000120833/ENSG00000184557/ENSG00000117425/ENSG00000161835/ENSG00000189369/ENSG00000105538/ENSG00000106829/ENSG00000136997/ENSG00000241186/ENSG00000137561/ENSG00000177469/ENSG00000124212/ENSG00000176153/ENSG00000154721/ENSG00000125878/ENSG00000076555/ENSG00000136826/ENSG00000158186/ENSG00000064300/ENSG00000137285/ENSG00000167772/ENSG00000078401/ENSG00000120738
BMI1_DN.V1_DN	BMI1_DN.V1_DN	103	-0.43325337505739053	-1.562158293802037	0.005020431990659662	0.014213701890284293	0.006446303768829942	1908	tags=39%, list=15%, signal=33%	ENSG00000002933/ENSG00000170381/ENSG00000184588/ENSG00000113946/ENSG00000092758/ENSG00000138735/ENSG00000105379/ENSG00000113790/ENSG00000115594/ENSG00000006468/ENSG00000182013/ENSG00000148935/ENSG00000105270/ENSG00000188641/ENSG00000243244/ENSG00000105559/ENSG00000149654/ENSG00000116106/ENSG00000196154/ENSG00000120833/ENSG00000123096/ENSG00000198300/ENSG00000069535/ENSG00000250722/ENSG00000109654/ENSG00000140459/ENSG00000185432/ENSG00000135406/ENSG00000165795/ENSG00000170345/ENSG00000157064/ENSG00000153823/ENSG00000073282/ENSG00000124107/ENSG00000120738/ENSG00000184905/ENSG00000052850/ENSG00000134121/ENSG00000172201/ENSG00000163884
E2F1_UP.V1_DN	E2F1_UP.V1_DN	164	-0.39171038911220385	-1.4806608346392356	0.0050655214183459975	0.014213701890284293	0.006446303768829942	1811	tags=26%, list=14%, signal=23%	ENSG00000115594/ENSG00000170899/ENSG00000175344/ENSG00000100079/ENSG00000136560/ENSG00000119986/ENSG00000026103/ENSG00000112769/ENSG00000113916/ENSG00000118971/ENSG00000111961/ENSG00000077420/ENSG00000151491/ENSG00000140682/ENSG00000139289/ENSG00000125730/ENSG00000144802/ENSG00000171992/ENSG00000162645/ENSG00000127528/ENSG00000118515/ENSG00000144476/ENSG00000099204/ENSG00000204531/ENSG00000147872/ENSG00000079102/ENSG00000136997/ENSG00000134853/ENSG00000265190/ENSG00000116711/ENSG00000117525/ENSG00000144681/ENSG00000167772/ENSG00000165092/ENSG00000164330/ENSG00000124107/ENSG00000154734/ENSG00000169418/ENSG00000163739/ENSG00000135046/ENSG00000077264/ENSG00000168477/ENSG00000168497
RPS14_DN.V1_DN	RPS14_DN.V1_DN	148	0.2899193002849	1.391137892281243	0.0058823529411764705	0.016262975778546712	0.00737570570023675	2051	tags=28%, list=16%, signal=24%	ENSG00000168078/ENSG00000126787/ENSG00000148773/ENSG00000112984/ENSG00000169891/ENSG00000137807/ENSG00000119888/ENSG00000186871/ENSG00000167900/ENSG00000183010/ENSG00000142945/ENSG00000157456/ENSG00000166851/ENSG00000138778/ENSG00000117399/ENSG00000198901/ENSG00000114346/ENSG00000163808/ENSG00000156802/ENSG00000065328/ENSG00000198826/ENSG00000121152/ENSG00000135476/ENSG00000076864/ENSG00000111665/ENSG00000131153/ENSG00000071539/ENSG00000027001/ENSG00000174442/ENSG00000085840/ENSG00000140743/ENSG00000100285/ENSG00000128039/ENSG00000213853/ENSG00000185238/ENSG00000087303/ENSG00000011376/ENSG00000278259/ENSG00000169255/ENSG00000183032/ENSG00000102890/ENSG00000140403
RAPA_EARLY_UP.V1_DN	RAPA_EARLY_UP.V1_DN	134	-0.39902935163268605	-1.4800778427181738	0.006890319665650062	0.018773624596263937	0.00851435382025408	1754	tags=22%, list=14%, signal=19%	ENSG00000146674/ENSG00000082438/ENSG00000204592/ENSG00000182389/ENSG00000158050/ENSG00000172955/ENSG00000149654/ENSG00000175745/ENSG00000162882/ENSG00000168269/ENSG00000158555/ENSG00000136425/ENSG00000120693/ENSG00000185920/ENSG00000137070/ENSG00000162407/ENSG00000197872/ENSG00000126218/ENSG00000188783/ENSG00000149970/ENSG00000168490/ENSG00000101871/ENSG00000105976/ENSG00000128422/ENSG00000154162/ENSG00000115353/ENSG00000134760/ENSG00000132975/ENSG00000266964
KRAS.600.LUNG.BREAST_UP.V1_DN	KRAS.600.LUNG.BREAST_UP.V1_DN	166	-0.3839691114214997	-1.4537284662615577	0.007798769771528998	0.020767743717205193	0.00941874155147604	2824	tags=39%, list=22%, signal=31%	ENSG00000089472/ENSG00000116039/ENSG00000185245/ENSG00000136514/ENSG00000176714/ENSG00000110881/ENSG00000110400/ENSG00000121316/ENSG00000115604/ENSG00000166349/ENSG00000117228/ENSG00000145287/ENSG00000198933/ENSG00000100505/ENSG00000113946/ENSG00000100739/ENSG00000006047/ENSG00000075340/ENSG00000006377/ENSG00000128284/ENSG00000105784/ENSG00000185585/ENSG00000081985/ENSG00000184602/ENSG00000205978/ENSG00000074660/ENSG00000197584/ENSG00000105131/ENSG00000136546/ENSG00000271447/ENSG00000168060/ENSG00000102349/ENSG00000146122/ENSG00000108984/ENSG00000162645/ENSG00000138759/ENSG00000092295/ENSG00000149131/ENSG00000144476/ENSG00000168811/ENSG00000145824/ENSG00000174807/ENSG00000106538/ENSG00000101335/ENSG00000130035/ENSG00000180447/ENSG00000167191/ENSG00000112320/ENSG00000137675/ENSG00000185652/ENSG00000250305/ENSG00000135116/ENSG00000113578/ENSG00000185432/ENSG00000003137/ENSG00000122420/ENSG00000186832/ENSG00000135063/ENSG00000145936/ENSG00000007062/ENSG00000154162/ENSG00000164825/ENSG00000158445/ENSG00000129151/ENSG00000135218
BMI1_DN_MEL18_DN.V1_UP	BMI1_DN_MEL18_DN.V1_UP	115	-0.41067979871802224	-1.4973149297157675	0.00784313725490196	0.020767743717205193	0.00941874155147604	2138	tags=37%, list=17%, signal=31%	ENSG00000173546/ENSG00000198363/ENSG00000111186/ENSG00000123146/ENSG00000165029/ENSG00000184371/ENSG00000105855/ENSG00000118263/ENSG00000069482/ENSG00000140945/ENSG00000137193/ENSG00000128510/ENSG00000166833/ENSG00000113070/ENSG00000149798/ENSG00000109743/ENSG00000169554/ENSG00000157617/ENSG00000188042/ENSG00000197646/ENSG00000120156/ENSG00000128342/ENSG00000104783/ENSG00000221968/ENSG00000135318/ENSG00000074416/ENSG00000149591/ENSG00000120949/ENSG00000122863/ENSG00000119900/ENSG00000147852/ENSG00000117525/ENSG00000122644/ENSG00000196878/ENSG00000135069/ENSG00000138772/ENSG00000125965/ENSG00000148926/ENSG00000162772/ENSG00000078401/ENSG00000169252/ENSG00000163739/ENSG00000112175
CSR_EARLY_UP.V1_DN	CSR_EARLY_UP.V1_DN	99	-0.42405372759691984	-1.5201231465550316	0.008361794841596985	0.021833575419725464	0.00990212547031222	3175	tags=38%, list=25%, signal=29%	ENSG00000164308/ENSG00000175906/ENSG00000227051/ENSG00000169871/ENSG00000188906/ENSG00000166483/ENSG00000187091/ENSG00000132530/ENSG00000165572/ENSG00000165312/ENSG00000113971/ENSG00000073605/ENSG00000110455/ENSG00000051620/ENSG00000100767/ENSG00000138735/ENSG00000115459/ENSG00000025434/ENSG00000166165/ENSG00000205978/ENSG00000145020/ENSG00000162496/ENSG00000079337/ENSG00000146122/ENSG00000274180/ENSG00000173376/ENSG00000180113/ENSG00000265972/ENSG00000152465/ENSG00000143382/ENSG00000113369/ENSG00000139263/ENSG00000125965/ENSG00000148926/ENSG00000180660/ENSG00000165092/ENSG00000118596/ENSG00000168497
PKCA_DN.V1_DN	PKCA_DN.V1_DN	103	-0.4206585593050494	-1.5167458469080641	0.008523058960887332	0.021949795680093403	0.009954834546962853	2696	tags=38%, list=21%, signal=30%	ENSG00000102901/ENSG00000037965/ENSG00000104728/ENSG00000170542/ENSG00000137462/ENSG00000117228/ENSG00000173334/ENSG00000087903/ENSG00000143434/ENSG00000168807/ENSG00000142733/ENSG00000181790/ENSG00000166188/ENSG00000197256/ENSG00000101000/ENSG00000148935/ENSG00000165655/ENSG00000161544/ENSG00000113248/ENSG00000169554/ENSG00000073670/ENSG00000144802/ENSG00000175164/ENSG00000007312/ENSG00000169116/ENSG00000185345/ENSG00000000971/ENSG00000166682/ENSG00000154229/ENSG00000126785/ENSG00000188910/ENSG00000184347/ENSG00000165030/ENSG00000070526/ENSG00000188517/ENSG00000135069/ENSG00000148926/ENSG00000170549/ENSG00000124205
