ensembl_id	id	type
ENSG00000254848	21	del
ENSG00000167822	21	del
ENSG00000254947	21	del
ENSG00000181752	21	del
ENSG00000238184	15	del
ENSG00000236264	15	del
ENSG00000110651	15	del
ENSG00000249086	15	del
ENSG00000174885	15	del
ENSG00000255026	15	del
ENSG00000175115	21	del
ENSG00000142102	15	del
ENSG00000206013	15	del
ENSG00000132109	15	del
ENSG00000255533	15	del
ENSG00000171999	15	del
ENSG00000225101	15	del
ENSG00000237272	15	del
ENSG00000181963	15	del
ENSG00000255217	21	del
ENSG00000174957	21	del
ENSG00000230213	21	del
ENSG00000196778	15	del
ENSG00000213604	21	del
ENSG00000254658	21	del
ENSG00000181718	21	del
ENSG00000172489	21	del
ENSG00000181698	21	del
ENSG00000181693	21	del
ENSG00000255461	21	del
ENSG00000280314	21	del
ENSG00000254722	21	del
ENSG00000255134	21	del
ENSG00000150261	21	del
ENSG00000242208	21	del
ENSG00000172487	21	del
ENSG00000255173	21	del
ENSG00000172199	21	del
ENSG00000174276	21	del
ENSG00000278952	21	del
ENSG00000226616	15	del
ENSG00000197790	15	del
ENSG00000171987	15	del
ENSG00000185201	15	del
ENSG00000185885	15	del
ENSG00000254910	15	del
ENSG00000254903	21	del
ENSG00000255466	21	del
ENSG00000272987	21	del
ENSG00000279961	21	del
ENSG00000149806	21	del
ENSG00000230416	21	del
ENSG00000150269	21	del
ENSG00000284732	21	del
ENSG00000174937	21	del
ENSG00000133318	21	del
ENSG00000229671	15	del
ENSG00000149792	21	del
ENSG00000162298	21	del
ENSG00000271100	21	del
ENSG00000254752	21	del
ENSG00000181371	21	del
ENSG00000226288	15	del
ENSG00000232268	15	del
ENSG00000255328	15	del
ENSG00000255089	15	del
ENSG00000142089	15	del
ENSG00000251661	15	del
ENSG00000270030	15	del
ENSG00000270105	15	del
ENSG00000188070	21	del
ENSG00000250041	15	del
ENSG00000246308	15	del
ENSG00000236287	15	del
ENSG00000247271	15	del
ENSG00000168005	21	del
ENSG00000255680	15	del
ENSG00000166337	15	del
ENSG00000285338	15	del
ENSG00000166333	15	del
ENSG00000270972	15	del
ENSG00000182272	15	del
ENSG00000254400	15	del
ENSG00000132275	15	del
ENSG00000254641	15	del
ENSG00000166340	15	del
ENSG00000256280	21	del
ENSG00000184281	15	del
ENSG00000255320	21	del
ENSG00000133895	21	del
ENSG00000254461	21	del
ENSG00000174996	21	del
ENSG00000184363	15	del
ENSG00000254401	15	del
ENSG00000254957	15	del
ENSG00000270897	15	del
ENSG00000255123	15	del
ENSG00000255260	15	del
ENSG00000254855	21	del
ENSG00000254762	21	del
ENSG00000254598	15	del
ENSG00000255462	15	del
ENSG00000110328	15	del
ENSG00000255351	15	del
ENSG00000072518	21	del
ENSG00000167333	15	del
ENSG00000280288	15	del
ENSG00000255309	15	del
ENSG00000254411	21	del
ENSG00000254490	21	del
ENSG00000254660	21	del
ENSG00000254603	21	del
ENSG00000185701	21	del
ENSG00000255223	21	del
ENSG00000254834	21	del
ENSG00000166693	21	del
ENSG00000255012	21	del
ENSG00000170242	15	del
ENSG00000185187	15	del
ENSG00000245156	21	del
ENSG00000174851	21	del
ENSG00000255492	15	del
ENSG00000255172	21	del
ENSG00000197866	21	del
ENSG00000174871	21	del
ENSG00000254795	21	del
ENSG00000172464	21	del
ENSG00000174903	21	del
ENSG00000177542	15	del
ENSG00000172459	21	del
ENSG00000232511	21	del
ENSG00000238041	21	del
ENSG00000174914	21	del
ENSG00000254953	21	del
ENSG00000181325	21	del
ENSG00000254452	21	del
ENSG00000130595	15	del
ENSG00000172457	21	del
ENSG00000197428	15	del
ENSG00000185101	15	del
ENSG00000070985	15	del
ENSG00000180785	15	del
ENSG00000180723	15	del
ENSG00000197674	15	del
ENSG00000167332	15	del
ENSG00000197984	15	del
ENSG00000278870	15	del
ENSG00000176900	15	del
ENSG00000272664	15	del
ENSG00000225003	15	del
ENSG00000205497	15	del
ENSG00000279270	15	del
ENSG00000205496	15	del
ENSG00000198217	15	del
ENSG00000176893	15	del
ENSG00000272634	15	del
ENSG00000167346	15	del
ENSG00000176925	15	del
ENSG00000254825	21	del
ENSG00000181296	21	del
ENSG00000176951	15	del
ENSG00000255485	21	del
ENSG00000197023	15	del
ENSG00000280021	15	del
ENSG00000241356	21	del
ENSG00000272559	15	del
ENSG00000176922	15	del
ENSG00000205025	21	del
ENSG00000176895	15	del
ENSG00000227023	15	del
ENSG00000255433	21	del
ENSG00000273051	15	del
ENSG00000231070	15	del
ENSG00000176904	15	del
ENSG00000271602	15	del
ENSG00000230483	15	del
ENSG00000274150	21	del
ENSG00000181282	21	del
ENSG00000181273	21	del
ENSG00000255266	21	del
ENSG00000255303	21	del
ENSG00000180714	21	del
ENSG00000254749	21	del
ENSG00000254601	21	del
ENSG00000272569	21	del
ENSG00000254853	21	del
ENSG00000186509	21	del
ENSG00000279051	21	del
ENSG00000255146	21	del
ENSG00000186508	21	del
ENSG00000272685	21	del
ENSG00000236541	21	del
ENSG00000172377	21	del
ENSG00000255131	21	del
ENSG00000177595	15	del
ENSG00000255083	21	del
ENSG00000273228	21	del
ENSG00000283307	21	del
ENSG00000177600	15	del
ENSG00000272676	21	del
ENSG00000274897	15	del
ENSG00000273255	21	del
ENSG00000254455	21	del
ENSG00000255058	21	del
ENSG00000204710	21	del
ENSG00000053918	15	del
ENSG00000171219	21	del
ENSG00000236041	15	del
ENSG00000229414	15	del
ENSG00000269821	15	del
ENSG00000183908	21	del
ENSG00000237941	15	del
ENSG00000134817	21	del
ENSG00000174915	15	del
ENSG00000255237	15	del
ENSG00000186513	21	del
ENSG00000197887	21	del
ENSG00000255200	21	del
ENSG00000280204	21	del
ENSG00000129757	15	del
ENSG00000014216	21	del
ENSG00000149115	21	del
ENSG00000149136	21	del
ENSG00000254662	21	del
ENSG00000254614	21	del
ENSG00000180475	21	del
ENSG00000254589	21	del
ENSG00000172772	21	del
ENSG00000272900	21	del
ENSG00000230835	21	del
ENSG00000110047	21	del
ENSG00000176798	15	del
ENSG00000224300	15	del
ENSG00000230261	15	del
ENSG00000205495	15	del
ENSG00000176787	15	del
ENSG00000050165	15	del
ENSG00000179292	21	del
ENSG00000254458	21	del
ENSG00000174807	21	del
ENSG00000255218	21	del
ENSG00000255431	21	del
ENSG00000255096	21	del
ENSG00000255333	21	del
ENSG00000197786	21	del
ENSG00000233499	21	del
ENSG00000273408	21	del
ENSG00000172769	21	del
ENSG00000221968	21	del
ENSG00000174791	21	del
ENSG00000109991	21	del
ENSG00000273085	15	del
ENSG00000254486	15	del
ENSG00000167771	21	del
ENSG00000254991	15	del
ENSG00000255400	15	del
ENSG00000237354	15	del
ENSG00000226157	15	del
ENSG00000203560	15	del
ENSG00000236897	15	del
ENSG00000205494	15	del
ENSG00000172365	21	del
ENSG00000171944	15	del
ENSG00000172362	21	del
ENSG00000182070	15	del
ENSG00000156575	21	del
ENSG00000176752	15	del
ENSG00000110583	21	del
ENSG00000285895	21	del
ENSG00000255299	21	del
ENSG00000198283	21	del
ENSG00000256481	21	del
ENSG00000167770	21	del
ENSG00000176748	15	del
ENSG00000110031	21	del
ENSG00000256341	21	del
ENSG00000176340	21	del
ENSG00000126500	21	del
ENSG00000256824	21	del
ENSG00000256100	21	del
ENSG00000133315	21	del
ENSG00000176742	15	del
ENSG00000224091	15	del
ENSG00000269570	21	del
ENSG00000186660	21	del
ENSG00000242689	21	del
ENSG00000255073	21	del
ENSG00000229719	21	del
ENSG00000186652	21	del
ENSG00000134802	21	del
ENSG00000285498	15	del
ENSG00000244734	15	del
ENSG00000023191	15	del
ENSG00000110046	21	del
ENSG00000254979	21	del
ENSG00000223609	15	del
ENSG00000229988	15	del
ENSG00000110628	15	del
ENSG00000254827	15	del
ENSG00000167994	21	del
ENSG00000214026	15	del
ENSG00000226416	15	del
ENSG00000280010	21	del
ENSG00000197254	21	del
ENSG00000149124	21	del
ENSG00000254926	21	del
ENSG00000255265	21	del
ENSG00000254717	21	del
ENSG00000156689	21	del
ENSG00000255108	15	del
ENSG00000177685	15	del
ENSG00000177666	15	del
ENSG00000177697	15	del
ENSG00000167996	21	del
ENSG00000177700	15	del
ENSG00000254786	21	del
ENSG00000255240	21	del
ENSG00000167995	21	del
ENSG00000255189	21	del
ENSG00000254399	21	del
ENSG00000166840	21	del
ENSG00000255523	21	del
ENSG00000254877	21	del
ENSG00000181649	15	del
ENSG00000176029	15	del
ENSG00000166452	15	del
ENSG00000254983	15	del
ENSG00000133816	15	del
ENSG00000254739	15	del
ENSG00000254680	15	del
ENSG00000197847	21	del
ENSG00000260629	15	del
ENSG00000174775	15	del
ENSG00000255151	21	del
ENSG00000189057	21	del
ENSG00000166801	21	del
ENSG00000245571	21	del
ENSG00000255381	21	del
ENSG00000232381	15	del
ENSG00000181609	15	del
ENSG00000184321	15	del
ENSG00000233646	15	del
ENSG00000183251	15	del
ENSG00000232987	15	del
ENSG00000183269	15	del
ENSG00000229534	15	del
ENSG00000181017	15	del
ENSG00000236359	15	del
ENSG00000233563	15	del
ENSG00000249633	15	del
ENSG00000279012	15	del
ENSG00000187918	15	del
ENSG00000248553	15	del
ENSG00000176239	15	del
ENSG00000132256	15	del
ENSG00000149735	21	del
ENSG00000068971	21	del
ENSG00000248424	15	del
ENSG00000132274	15	del
ENSG00000099849	15	del
ENSG00000224077	1	del
ENSG00000225236	1	del
ENSG00000254851	1	del
ENSG00000254678	1	del
ENSG00000254815	15	del
ENSG00000161328	15	del
ENSG00000181109	15	del
ENSG00000181616	15	del
ENSG00000205409	15	del
ENSG00000167359	15	del
ENSG00000167355	15	del
ENSG00000185522	15	del
ENSG00000181023	15	del
ENSG00000223735	15	del
ENSG00000277932	15	del
ENSG00000236965	15	del
ENSG00000181074	15	del
ENSG00000224295	15	del
ENSG00000167360	15	del
ENSG00000187747	15	del
ENSG00000196565	15	del
ENSG00000176009	15	del
ENSG00000180988	15	del
ENSG00000121236	15	del
ENSG00000186907	21	del
ENSG00000255301	21	del
ENSG00000180974	15	del
ENSG00000231049	15	del
ENSG00000284931	15	del
ENSG00000175518	15	del
ENSG00000181001	15	del
ENSG00000277514	15	del
ENSG00000181009	15	del
ENSG00000258659	15	del
ENSG00000149150	21	del
ENSG00000168092	1	del
ENSG00000258588	15	del
ENSG00000239920	15	del
ENSG00000229093	15	del
ENSG00000236248	15	del
ENSG00000213934	15	del
ENSG00000213931	15	del
ENSG00000175520	15	del
ENSG00000184698	15	del
ENSG00000230484	15	del
ENSG00000230087	15	del
ENSG00000168070	21	del
ENSG00000175348	15	del
ENSG00000254860	15	del
ENSG00000168439	21	del
ENSG00000285816	21	del
ENSG00000149798	21	del
ENSG00000014138	21	del
ENSG00000134809	21	del
ENSG00000214872	21	del
ENSG00000110042	21	del
ENSG00000197629	21	del
ENSG00000156587	21	del
ENSG00000240371	21	del
ENSG00000130600	15	del
ENSG00000225802	21	del
ENSG00000254799	21	del
ENSG00000214797	21	del
ENSG00000149131	21	del
ENSG00000254704	21	del
ENSG00000235678	21	del
ENSG00000255386	21	del
ENSG00000247095	15	del
ENSG00000176495	21	del
ENSG00000198261	21	del
ENSG00000172324	21	del
ENSG00000172320	21	del
ENSG00000166884	21	del
ENSG00000175352	15	del
ENSG00000254466	21	del
ENSG00000204989	21	del
ENSG00000110011	21	del
ENSG00000256116	21	del
ENSG00000149743	21	del
ENSG00000172409	21	del
ENSG00000254602	21	del
ENSG00000166793	21	del
ENSG00000168062	21	del
ENSG00000149761	21	del
ENSG00000149781	21	del
ENSG00000110025	21	del
ENSG00000279491	21	del
ENSG00000244176	21	del
ENSG00000254424	21	del
ENSG00000255553	21	del
ENSG00000285656	21	del
ENSG00000270775	21	del
ENSG00000273003	21	del
ENSG00000213465	21	del
ENSG00000070047	15	del
ENSG00000175356	15	del
ENSG00000168515	21	del
ENSG00000254404	21	del
ENSG00000124935	21	del
ENSG00000124939	21	del
ENSG00000183562	15	del
ENSG00000133884	21	del
ENSG00000205531	15	del
ENSG00000253973	15	del
ENSG00000213538	15	del
ENSG00000176200	21	del
ENSG00000172742	21	del
ENSG00000254770	21	del
ENSG00000255008	21	del
ENSG00000160613	1	del
ENSG00000110048	21	del
ENSG00000149591	1	del
ENSG00000149577	1	del
ENSG00000166889	21	del
ENSG00000255139	21	del
ENSG00000110484	21	del
ENSG00000197745	21	del
ENSG00000280143	1	del
ENSG00000255213	21	del
ENSG00000255126	21	del
ENSG00000162174	21	del
ENSG00000254454	21	del
ENSG00000255118	21	del
ENSG00000255355	21	del
ENSG00000254743	21	del
ENSG00000234964	21	del
ENSG00000172289	21	del
ENSG00000255538	21	del
ENSG00000166900	21	del
ENSG00000254477	21	del
ENSG00000254403	21	del
ENSG00000185507	15	del
ENSG00000149021	21	del
ENSG00000255446	21	del
ENSG00000129965	15	del
ENSG00000284779	15	del
ENSG00000099869	15	del
ENSG00000167244	15	del
ENSG00000149503	21	del
ENSG00000168061	21	del
ENSG00000168060	21	del
ENSG00000254647	15	del
ENSG00000240801	15	del
ENSG00000173825	21	del
ENSG00000255478	21	del
ENSG00000162241	21	del
ENSG00000257058	21	del
ENSG00000124942	21	del
ENSG00000250659	21	del
ENSG00000172977	21	del
ENSG00000236607	21	del
ENSG00000254772	21	del
ENSG00000255508	21	del
ENSG00000149016	21	del
ENSG00000172922	21	del
ENSG00000099834	15	del
ENSG00000197702	15	del
ENSG00000149480	21	del
ENSG00000254847	15	del
ENSG00000255067	15	del
ENSG00000254688	15	del
ENSG00000203258	15	del
ENSG00000187079	15	del
ENSG00000255097	15	del
ENSG00000184014	15	del
ENSG00000255410	15	del
ENSG00000166341	15	del
ENSG00000255390	15	del
ENSG00000158042	15	del
ENSG00000241678	15	del
ENSG00000254838	15	del
ENSG00000070031	15	del
ENSG00000069696	15	del
ENSG00000126391	21	del
ENSG00000146670	21	del
ENSG00000110619	15	del
ENSG00000251381	15	del
ENSG00000254670	15	del
ENSG00000189431	15	del
ENSG00000255558	15	del
ENSG00000255018	15	del
ENSG00000254781	15	del
ENSG00000188124	15	del
ENSG00000279486	15	del
ENSG00000184933	15	del
ENSG00000149050	15	del
ENSG00000149054	15	del
ENSG00000269915	15	del
ENSG00000177106	15	del
ENSG00000254712	15	del
ENSG00000170782	15	del
ENSG00000166363	15	del
ENSG00000166368	15	del
ENSG00000178358	15	del
ENSG00000283415	15	del
ENSG00000170790	15	del
ENSG00000285644	15	del
ENSG00000247473	15	del
ENSG00000255158	15	del
ENSG00000177042	15	del
ENSG00000254964	21	del
ENSG00000149499	21	del
ENSG00000177030	15	del
ENSG00000254501	21	del
ENSG00000149809	21	del
ENSG00000149489	21	del
ENSG00000245532	21	del
ENSG00000214659	21	del
ENSG00000255557	21	del
ENSG00000254470	21	del
ENSG00000167992	21	del
ENSG00000162300	21	del
ENSG00000187066	21	del
ENSG00000149823	21	del
ENSG00000255404	21	del
ENSG00000255120	21	del
ENSG00000172818	21	del
ENSG00000133794	15	del
ENSG00000172638	21	del
ENSG00000172803	21	del
ENSG00000172757	21	del
ENSG00000158077	15	del
ENSG00000170748	15	del
ENSG00000255179	15	del
ENSG00000170743	15	del
ENSG00000183801	15	del
ENSG00000172732	21	del
ENSG00000251364	15	del
ENSG00000236710	15	del
ENSG00000173727	21	del
ENSG00000279243	21	del
ENSG00000251562	21	del
ENSG00000173511	21	del
ENSG00000270117	21	del
ENSG00000149483	21	del
ENSG00000279246	21	del
ENSG00000162144	21	del
ENSG00000166471	15	del
ENSG00000270526	21	del
ENSG00000173486	21	del
ENSG00000167986	21	del
ENSG00000254884	15	del
ENSG00000148925	15	del
ENSG00000149476	21	del
ENSG00000021762	15	del
ENSG00000186318	1	del
ENSG00000254583	15	del
ENSG00000255401	15	del
ENSG00000271412	1	del
ENSG00000110274	1	del
ENSG00000250699	1	del
ENSG00000167257	1	del
ENSG00000276505	1	del
ENSG00000278768	1	del
ENSG00000142186	21	del
ENSG00000279093	21	del
ENSG00000152266	15	del
ENSG00000228901	15	del
ENSG00000260233	21	del
ENSG00000173465	21	del
ENSG00000176973	21	del
ENSG00000168056	21	del
ENSG00000177156	15	del
ENSG00000256940	21	del
ENSG00000173457	21	del
ENSG00000197601	15	del
ENSG00000257086	21	del
ENSG00000240454	15	del
ENSG00000254791	15	del
ENSG00000254397	15	del
ENSG00000205339	15	del
ENSG00000234791	15	del
ENSG00000149782	21	del
ENSG00000166387	15	del
ENSG00000236301	15	del
ENSG00000182170	15	del
ENSG00000166478	15	del
ENSG00000224513	15	del
ENSG00000184350	15	del
ENSG00000236987	15	del
ENSG00000276951	15	del
ENSG00000232390	15	del
ENSG00000273813	15	del
ENSG00000005801	15	del
ENSG00000268403	15	del
ENSG00000214063	15	del
ENSG00000254592	15	del
ENSG00000254864	15	del
ENSG00000173442	21	del
ENSG00000250397	15	del
ENSG00000255075	15	del
ENSG00000255088	15	del
ENSG00000255411	15	del
ENSG00000254927	15	del
ENSG00000254930	15	del
ENSG00000254438	15	del
ENSG00000173264	21	del
ENSG00000002330	21	del
ENSG00000173338	21	del
ENSG00000172500	21	del
ENSG00000173327	21	del
ENSG00000149541	21	del
ENSG00000172543	21	del
ENSG00000189398	15	del
ENSG00000223756	15	del
ENSG00000166492	15	del
ENSG00000255522	15	del
ENSG00000284639	15	del
ENSG00000223688	15	del
ENSG00000237226	15	del
ENSG00000254757	15	del
ENSG00000255367	15	del
ENSG00000284605	15	del
ENSG00000230851	15	del
ENSG00000238161	15	del
ENSG00000089597	21	del
ENSG00000177830	15	del
ENSG00000197136	21	del
ENSG00000182048	15	del
ENSG00000167311	15	del
ENSG00000175602	21	del
ENSG00000129744	15	del
ENSG00000213445	21	del
ENSG00000129749	15	del
ENSG00000148985	15	del
ENSG00000166483	15	del
ENSG00000110713	15	del
ENSG00000255432	21	del
ENSG00000278615	21	del
ENSG00000185085	21	del
ENSG00000214756	21	del
ENSG00000162194	21	del
ENSG00000204922	21	del
ENSG00000184478	15	del
ENSG00000188691	15	del
ENSG00000183313	15	del
ENSG00000254831	15	del
ENSG00000183389	15	del
ENSG00000180934	15	del
ENSG00000243964	15	del
ENSG00000255463	15	del
ENSG00000239470	15	del
ENSG00000255481	15	del
ENSG00000175592	21	del
ENSG00000133789	15	del
ENSG00000183020	15	del
ENSG00000175573	21	del
ENSG00000262980	15	del
ENSG00000234895	15	del
ENSG00000180913	15	del
ENSG00000180909	15	del
ENSG00000180919	15	del
ENSG00000254444	15	del
ENSG00000255307	15	del
ENSG00000175485	15	del
ENSG00000267940	15	del
ENSG00000180878	15	del
ENSG00000175550	21	del
ENSG00000166394	15	del
ENSG00000184956	15	del
ENSG00000175513	21	del
ENSG00000051009	15	del
ENSG00000285533	21	del
ENSG00000173039	21	del
ENSG00000275612	15	del
ENSG00000227892	15	del
ENSG00000166408	15	del
ENSG00000183303	15	del
ENSG00000276668	15	del
ENSG00000170688	15	del
ENSG00000254707	15	del
ENSG00000176716	15	del
ENSG00000271758	15	del
ENSG00000254951	15	del
ENSG00000183378	15	del
ENSG00000241008	15	del
ENSG00000182334	15	del
ENSG00000175467	21	del
ENSG00000283605	21	del
ENSG00000260811	21	del
ENSG00000255476	15	del
ENSG00000245522	15	del
ENSG00000254765	15	del
ENSG00000246273	15	del
ENSG00000254872	15	del
ENSG00000254719	15	del
ENSG00000254865	15	del
ENSG00000133812	15	del
ENSG00000198788	15	del
ENSG00000132259	15	del
ENSG00000254867	21	del
ENSG00000110148	15	del
ENSG00000279000	15	del
ENSG00000170683	15	del
ENSG00000182261	15	del
ENSG00000162191	21	del
ENSG00000270435	15	del
ENSG00000282556	15	del
ENSG00000170955	15	del
ENSG00000254443	15	del
ENSG00000215182	15	del
ENSG00000166311	15	del
ENSG00000175390	15	del
ENSG00000254642	15	del
ENSG00000255420	15	del
ENSG00000254554	15	del
ENSG00000156599	21	del
ENSG00000156603	21	del
ENSG00000148926	15	del
ENSG00000177363	21	del
ENSG00000162188	21	del
ENSG00000214753	21	del
ENSG00000168000	21	del
ENSG00000234857	21	del
ENSG00000166405	15	del
ENSG00000117983	15	del
ENSG00000166402	15	del
ENSG00000255177	15	del
ENSG00000279391	15	del
ENSG00000248332	15	del
ENSG00000254921	15	del
ENSG00000254462	21	del
ENSG00000211450	21	del
ENSG00000213592	21	del
ENSG00000254732	21	del
ENSG00000233436	21	del
ENSG00000213593	21	del
ENSG00000198561	21	del
ENSG00000166313	15	del
ENSG00000133805	15	del
ENSG00000078902	15	del
ENSG00000166902	21	del
ENSG00000134812	21	del
ENSG00000134827	21	del
ENSG00000219435	21	del
ENSG00000257069	21	del
ENSG00000182450	21	del
ENSG00000255153	15	del
ENSG00000246820	15	del
ENSG00000166407	15	del
ENSG00000173153	21	del
ENSG00000285985	15	del
ENSG00000173113	21	del
ENSG00000285231	21	del
ENSG00000270929	21	del
ENSG00000284873	21	del
ENSG00000214788	21	del
ENSG00000285010	21	del
ENSG00000255823	15	del
ENSG00000110315	15	del
ENSG00000255393	21	del
ENSG00000149507	21	del
ENSG00000133800	15	del
ENSG00000072952	15	del
ENSG00000149516	21	del
ENSG00000177112	15	del
ENSG00000255331	21	del
ENSG00000149534	21	del
ENSG00000126432	21	del
ENSG00000162222	21	del
ENSG00000236935	21	del
ENSG00000168071	21	del
ENSG00000185670	21	del
ENSG00000168002	21	del
ENSG00000269176	21	del
ENSG00000267811	21	del
ENSG00000162227	21	del
ENSG00000185475	21	del
ENSG00000168569	21	del
ENSG00000254952	21	del
ENSG00000110077	21	del
ENSG00000187049	21	del
ENSG00000214787	21	del
ENSG00000110079	21	del
ENSG00000162302	21	del
ENSG00000166927	21	del
ENSG00000166928	21	del
ENSG00000166926	21	del
ENSG00000162231	21	del
ENSG00000166930	21	del
ENSG00000231680	21	del
ENSG00000231492	21	del
ENSG00000181908	21	del
ENSG00000232500	21	del
ENSG00000237363	21	del
ENSG00000168065	21	del
ENSG00000174672	15	del
ENSG00000162236	21	del
ENSG00000269463	21	del
ENSG00000156738	21	del
ENSG00000283268	21	del
ENSG00000133316	21	del
ENSG00000256690	21	del
ENSG00000071203	21	del
ENSG00000204979	21	del
ENSG00000256591	21	del
ENSG00000167985	21	del
ENSG00000283601	21	del
ENSG00000149532	21	del
ENSG00000181995	21	del
ENSG00000197891	21	del
ENSG00000166959	21	del
ENSG00000279632	21	del
ENSG00000162148	21	del
ENSG00000285581	15	del
ENSG00000182208	15	del
ENSG00000166741	1	del
ENSG00000256195	1	del
ENSG00000076053	1	del
ENSG00000180425	1	del
ENSG00000076043	1	del
ENSG00000184545	15	del
ENSG00000205867	15	del
ENSG00000205869	15	del
ENSG00000233930	15	del
ENSG00000214782	21	del
ENSG00000255663	1	del
ENSG00000166961	21	del
ENSG00000237410	21	del
ENSG00000110076	21	del
ENSG00000172689	21	del
ENSG00000255845	21	del
ENSG00000183134	21	del
ENSG00000255959	21	del
ENSG00000110104	21	del
ENSG00000196224	15	del
ENSG00000241598	15	del
ENSG00000185940	15	del
ENSG00000231487	15	del
ENSG00000205866	15	del
ENSG00000256813	21	del
ENSG00000205865	15	del
ENSG00000227306	15	del
ENSG00000205864	15	del
ENSG00000244242	15	del
ENSG00000250644	15	del
ENSG00000229512	15	del
ENSG00000235027	15	del
ENSG00000117984	15	del
ENSG00000149506	21	del
ENSG00000110107	21	del
ENSG00000255717	21	del
ENSG00000257052	21	del
ENSG00000256196	21	del
ENSG00000256944	21	del
ENSG00000110446	21	del
ENSG00000110108	21	del
ENSG00000006118	21	del
ENSG00000068831	21	del
ENSG00000256533	1	del
ENSG00000168003	21	del
ENSG00000255982	1	del
ENSG00000270204	1	del
ENSG00000230834	15	del
ENSG00000230980	15	del
ENSG00000095110	1	del
ENSG00000013725	21	del
ENSG00000137634	1	del
ENSG00000256674	1	del
ENSG00000204361	1	del
ENSG00000257002	21	del
ENSG00000168539	21	del
ENSG00000256315	1	del
ENSG00000256972	1	del
ENSG00000182985	1	del
ENSG00000255580	1	del
ENSG00000197901	21	del
ENSG00000285388	21	del
ENSG00000068976	21	del
ENSG00000256281	1	del
ENSG00000257087	1	del
ENSG00000255903	1	del
ENSG00000149452	21	del
ENSG00000255689	1	del
ENSG00000255599	1	del
ENSG00000260254	1	del
ENSG00000279771	1	del
ENSG00000279818	1	del
ENSG00000246100	1	del
ENSG00000256717	1	del
ENSG00000256041	21	del
ENSG00000253547	21	del
ENSG00000256181	21	del
ENSG00000196600	21	del
ENSG00000197658	21	del
ENSG00000239924	21	del
ENSG00000256863	21	del
ENSG00000184999	21	del
ENSG00000257067	1	del
ENSG00000244259	1	del
ENSG00000239600	1	del
ENSG00000236437	1	del
ENSG00000278945	1	del
ENSG00000256847	21	del
ENSG00000237937	1	del
ENSG00000137656	1	del
ENSG00000109917	1	del
ENSG00000226645	1	del
ENSG00000168066	21	del
ENSG00000110243	1	del
ENSG00000236267	1	del
ENSG00000110244	1	del
ENSG00000285513	1	del
ENSG00000110245	1	del
ENSG00000118137	1	del
ENSG00000235910	1	del
ENSG00000160584	1	del
ENSG00000234268	1	del
ENSG00000256733	21	del
ENSG00000110448	21	del
ENSG00000167987	21	del
ENSG00000279549	21	del
ENSG00000256713	21	del
ENSG00000229859	21	del
ENSG00000256220	21	del
ENSG00000229183	21	del
ENSG00000206858	15	del
ENSG00000206976	15	del
ENSG00000202147	15	del
ENSG00000264519	21	del
ENSG00000274072	21	del
ENSG00000241082	21	del
ENSG00000265258	15	del
ENSG00000252778	15	del
ENSG00000277892	21	del
ENSG00000278527	21	del
ENSG00000283920	15	del
ENSG00000221703	15	del
ENSG00000200537	1	del
ENSG00000278050	21	del
ENSG00000275344	21	del
ENSG00000274066	21	del
ENSG00000221031	15	del
ENSG00000284155	21	del
ENSG00000199785	15	del
ENSG00000276015	15	del
ENSG00000277194	21	del
ENSG00000252361	21	del
ENSG00000275666	15	del
ENSG00000252870	1	del
ENSG00000284010	15	del
ENSG00000274866	15	del
ENSG00000201616	15	del
ENSG00000201279	15	del
ENSG00000251934	15	del
ENSG00000274314	21	del
ENSG00000201980	15	del
ENSG00000264559	21	del
ENSG00000284416	21	del
ENSG00000275996	21	del
ENSG00000238622	15	del
ENSG00000202089	21	del
ENSG00000238724	1	del
ENSG00000264493	15	del
ENSG00000207200	21	del
ENSG00000277846	21	del
ENSG00000201998	15	del
ENSG00000208009	21	del
ENSG00000276788	21	del
ENSG00000275669	15	del
ENSG00000284525	15	del
ENSG00000238304	15	del
ENSG00000278851	21	del
ENSG00000283926	21	del
ENSG00000252568	15	del
ENSG00000266645	15	del
ENSG00000265874	21	del
ENSG00000212607	15	del
ENSG00000207153	21	del
ENSG00000223080	15	del
ENSG00000275948	21	del
ENSG00000278144	21	del
ENSG00000263944	21	del
ENSG00000222328	21	del
ENSG00000284489	21	del
ENSG00000252905	15	del
ENSG00000199550	15	del
ENSG00000207008	15	del
ENSG00000274544	21	del
ENSG00000207308	15	del
ENSG00000274986	21	del
ENSG00000201564	15	del
ENSG00000252070	21	del
ENSG00000266006	21	del
ENSG00000278359	21	del
ENSG00000283813	15	del
ENSG00000207805	15	del
ENSG00000239356	21	del
ENSG00000199038	15	del
ENSG00000264984	15	del
ENSG00000201856	15	del
ENSG00000276105	15	del
ENSG00000274740	15	del
ENSG00000284108	21	del
ENSG00000222998	21	del
ENSG00000207024	21	del
ENSG00000278217	21	del
ENSG00000274770	21	del
ENSG00000284594	15	del
ENSG00000275373	15	del
ENSG00000252992	1	del
ENSG00000252329	15	del
ENSG00000240823	21	del
ENSG00000283791	21	del
ENSG00000239153	1	del
ENSG00000206597	21	del
ENSG00000222225	15	del
ENSG00000273725	15	del
ENSG00000222477	21	del
ENSG00000223223	21	del
ENSG00000276494	15	del
ENSG00000222162	15	del
ENSG00000200201	15	del
ENSG00000200983	15	del
ENSG00000252769	15	del
ENSG00000200817	21	del
