ensemblID	community
ENSG00000116138	177
ENSG00000116161	361
ENSG00000116198	52
ENSG00000116212	353
ENSG00000116213	129
ENSG00000116237	129
ENSG00000116251	129
ENSG00000116266	30
ENSG00000116273	129
ENSG00000116288	129
ENSG00000116455	30
ENSG00000116459	30
ENSG00000116473	30
ENSG00000116489	30
ENSG00000116539	49
ENSG00000116580	208
ENSG00000116663	233
ENSG00000116670	233
ENSG00000116685	177
ENSG00000116688	213
ENSG00000116752	30
ENSG00000116754	340
ENSG00000116793	30
ENSG00000116824	86
ENSG00000116830	326
ENSG00000116863	135
ENSG00000116898	135
ENSG00000116903	46
ENSG00000116906	46
ENSG00000116918	46
ENSG00000116990	413
ENSG00000117118	213
ENSG00000117133	162
ENSG00000117151	162
ENSG00000117155	162
ENSG00000117222	668
ENSG00000117305	309
ENSG00000117308	309
ENSG00000117399	9
ENSG00000117408	414
ENSG00000117448	341
ENSG00000117450	341
ENSG00000117505	93
ENSG00000117543	93
ENSG00000117597	46
ENSG00000117650	9
ENSG00000117697	366
ENSG00000117713	119
ENSG00000117724	9
ENSG00000117748	107
ENSG00000117751	119
ENSG00000117758	119
ENSG00000117859	415
ENSG00000117862	202
ENSG00000117868	275
ENSG00000118046	21
ENSG00000118058	5
ENSG00000118096	5
ENSG00000118181	5
ENSG00000118363	53
ENSG00000118369	88
ENSG00000118412	68
ENSG00000118454	340
ENSG00000118482	32
ENSG00000118496	669
ENSG00000118503	670
ENSG00000118518	379
ENSG00000118523	70
ENSG00000118564	671
ENSG00000118655	30
ENSG00000118680	4
ENSG00000118689	897
ENSG00000118690	897
ENSG00000118705	181
ENSG00000118873	46
ENSG00000118894	13
ENSG00000118939	23
ENSG00000118946	73
ENSG00000119004	122
ENSG00000119013	214
ENSG00000119138	199
ENSG00000119203	111
ENSG00000119231	102
ENSG00000119285	46
ENSG00000119383	17
ENSG00000119392	17
ENSG00000119396	180
ENSG00000119414	180
ENSG00000119446	17
ENSG00000119523	98
ENSG00000119537	4
ENSG00000119541	4
ENSG00000119559	21
ENSG00000119574	44
ENSG00000119616	15
ENSG00000119638	15
ENSG00000119650	15
ENSG00000119669	15
ENSG00000119682	15
ENSG00000119684	15
ENSG00000119685	15
ENSG00000119688	15
ENSG00000119689	15
ENSG00000119705	15
ENSG00000119718	15
ENSG00000119723	416
ENSG00000119760	111
ENSG00000119906	14
ENSG00000119912	14
ENSG00000119917	69
ENSG00000119922	69
ENSG00000119953	14
ENSG00000119965	89
ENSG00000120029	14
ENSG00000120071	369
ENSG00000120075	151
ENSG00000120093	151
ENSG00000120156	258
ENSG00000120158	243
ENSG00000120159	42
ENSG00000120253	91
ENSG00000120256	91
ENSG00000120265	91
ENSG00000120314	47
ENSG00000120322	112
ENSG00000120324	112
ENSG00000120327	112
ENSG00000120328	112
ENSG00000120438	62
ENSG00000120451	5
ENSG00000120458	5
ENSG00000120533	105
ENSG00000120539	33
ENSG00000120616	33
ENSG00000120662	23
ENSG00000120685	23
ENSG00000120686	23
ENSG00000120688	23
ENSG00000120690	23
ENSG00000120694	361
ENSG00000120696	23
ENSG00000120697	256
ENSG00000120699	256
ENSG00000120705	47
ENSG00000120733	47
ENSG00000120738	70
ENSG00000120784	55
ENSG00000120860	115
ENSG00000120889	8
ENSG00000120896	8
ENSG00000120899	8
ENSG00000120910	8
ENSG00000120915	8
ENSG00000120925	85
ENSG00000120942	213
ENSG00000120948	304
ENSG00000121022	67
ENSG00000121058	158
ENSG00000121060	34
ENSG00000121067	57
ENSG00000121073	57
ENSG00000121101	658
ENSG00000121152	9
ENSG00000121310	672
ENSG00000121316	417
ENSG00000121406	59
ENSG00000121417	59
ENSG00000121542	72
ENSG00000121579	136
ENSG00000121680	75
ENSG00000121741	50
ENSG00000121766	673
ENSG00000121879	109
ENSG00000121892	267
ENSG00000121895	674
ENSG00000121905	675
ENSG00000121940	30
ENSG00000121988	283
ENSG00000122033	50
ENSG00000122034	50
ENSG00000122068	64
ENSG00000122126	676
ENSG00000122188	149
ENSG00000122376	14
ENSG00000122386	13
ENSG00000122390	13
ENSG00000122406	10
ENSG00000122435	93
ENSG00000122481	93
ENSG00000122482	93
ENSG00000122484	93
ENSG00000122490	4
ENSG00000122507	863
ENSG00000122512	31
ENSG00000122515	45
ENSG00000122545	45
ENSG00000122557	45
ENSG00000122565	45
ENSG00000122592	173
ENSG00000122678	45
ENSG00000122687	31
ENSG00000122692	42
ENSG00000122696	237
ENSG00000122705	886
ENSG00000122741	237
ENSG00000122861	677
ENSG00000122877	70
ENSG00000122882	35
ENSG00000122958	35
ENSG00000122965	65
ENSG00000122970	115
ENSG00000123064	65
ENSG00000123091	202
ENSG00000123096	678
