ensembl_id	no_na	mean	median	sd	lowerq	upperq	min	max
ENSG00000253746	210	4.042857142857143	2.5	3.7726123890306296	2	5	1	20
ENSG00000253161	210	4.042857142857143	2.5	3.7726123890306296	2	5	1	20
ENSG00000253388	210	4.042857142857143	2.5	3.7726123890306296	2	5	1	20
ENSG00000197140	210	3.8904761904761904	2	3.7598234665247774	2	4	1	23
ENSG00000253123	210	4.0285714285714285	2.5	3.7492127220982545	2	5	1	20
ENSG00000253160	210	3.7666666666666666	2	3.7490455989106515	2	4	0	23
ENSG00000260949	210	4.0476190476190474	3	3.727258834421646	2	5	1	20
ENSG00000272128	210	4.019047619047619	3	3.7043384686802776	2	5	1	20
ENSG00000129691	210	4.019047619047619	3	3.7043384686802776	2	5	1	20
ENSG00000253437	210	4.019047619047619	3	3.7043384686802776	2	5	1	20
ENSG00000240015	210	4.019047619047619	3	3.7043384686802776	2	5	1	20
ENSG00000147465	210	4.019047619047619	3	3.7043384686802776	2	5	1	20
ENSG00000253356	210	4.019047619047619	3	3.7043384686802776	2	5	1	20
ENSG00000253739	210	4.019047619047619	3	3.7043384686802776	2	5	1	20
ENSG00000196115	210	3.6666666666666665	2	3.654103459032625	2	4	0	23
ENSG00000175324	210	3.9904761904761905	3	3.6101802844225475	2	5	1	20
ENSG00000156735	210	3.9904761904761905	3	3.6101802844225475	2	5	1	20
ENSG00000248585	210	3.9904761904761905	3	3.6101802844225475	2	5	1	20
ENSG00000275998	210	3.861904761904762	2	3.604220836432787	2	4	1	20
ENSG00000243095	210	3.8523809523809525	2	3.5998563298842496	2	4	1	22
ENSG00000147548	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000254898	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000272092	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000165046	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000254981	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000272159	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000077782	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000255201	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000239218	210	3.9	2	3.582853905096209	2	4.75	1	20
ENSG00000085788	210	3.9857142857142858	3	3.57353184820422	2	5	1	20
ENSG00000147535	210	3.933333333333333	2.5	3.561534712112482	2	5	1	20
ENSG00000169499	210	3.861904761904762	2	3.5534168731152125	2	4.75	1	22
ENSG00000253645	210	3.861904761904762	2	3.5534168731152125	2	4.75	1	22
ENSG00000169495	210	3.861904761904762	2	3.5534168731152125	2	4.75	1	22
ENSG00000169490	210	3.861904761904762	2	3.5534168731152125	2	4.75	1	22
ENSG00000168615	210	3.861904761904762	2	3.5534168731152125	2	4.75	1	22
ENSG00000207199	210	3.861904761904762	2	3.5534168731152125	2	4.75	1	22
ENSG00000253361	210	3.8857142857142857	2	3.552246504535059	2	4.75	1	22
ENSG00000254100	210	3.8857142857142857	2	3.552246504535059	2	4.75	1	22
ENSG00000253829	210	3.8666666666666667	2	3.5515793822541752	2	4.75	1	22
ENSG00000255487	210	3.895238095238095	2	3.549846844930814	2	4.75	1	20
ENSG00000207258	209	3.8229665071770333	2	3.508540240479671	2	4	1	22
ENSG00000197475	210	3.4952380952380953	2	3.5083599667021166	2	4	0	22
ENSG00000253650	210	3.7904761904761903	2	3.493521654729218	2	4	1	20
ENSG00000147526	210	3.823809523809524	2	3.4878332290122023	2	4.75	1	22
ENSG00000253586	210	3.823809523809524	2	3.4878332290122023	2	4.75	1	22
ENSG00000253570	210	3.8476190476190477	2	3.4855297658918003	2	4.75	1	22
ENSG00000253354	210	3.8190476190476192	2	3.457966192591989	2	4.75	1	24
ENSG00000254038	210	3.757142857142857	2	3.4576136678560414	2	4	1	20
ENSG00000221018	209	3.77511961722488	2	3.453280646168199	2	4	1	22
ENSG00000272479	210	3.8285714285714287	2	3.452915397700525	2	4.75	1	24
ENSG00000278810	210	3.6476190476190475	2	3.4502089316971407	2	4	0	22
ENSG00000254067	210	3.657142857142857	2	3.4428445216923205	2	4	0	22
ENSG00000254082	210	3.657142857142857	2	3.4428445216923205	2	4	0	22
ENSG00000168619	210	3.742857142857143	2	3.4196968763189632	2	4	0	22
ENSG00000147533	210	3.7095238095238097	2	3.4163139096247384	2	4	1	32
ENSG00000253943	210	3.7095238095238097	2	3.4163139096247384	2	4	1	32
ENSG00000147536	210	3.719047619047619	2	3.411508674051449	2	4	1	32
ENSG00000253133	210	3.719047619047619	2	3.411508674051449	2	4	1	32
ENSG00000253174	210	3.719047619047619	2	3.411508674051449	2	4	1	32
ENSG00000253802	210	3.8190476190476192	2	3.406385651018276	2	5	1	24
ENSG00000104332	210	3.6904761904761907	2	3.390728247688043	2	4	1	32
ENSG00000263372	210	3.6904761904761907	2	3.390728247688043	2	4	1	32
ENSG00000239281	210	3.6904761904761907	2	3.390728247688043	2	4	1	32
ENSG00000253509	210	3.6904761904761907	2	3.390728247688043	2	4	1	32
ENSG00000206852	210	3.6904761904761907	2	3.390728247688043	2	4	1	32
ENSG00000243503	210	3.7	2	3.381698562477755	2	4	1	20
ENSG00000254321	210	3.8047619047619046	2	3.3766686380758144	2	4.75	1	22
ENSG00000264578	210	3.7142857142857144	2	3.3737355546364194	2	4	1	32
ENSG00000165066	210	3.719047619047619	2	3.3734282602994017	2	4	1	32
ENSG00000274489	210	3.6476190476190475	2	3.371654861473607	2	4	1	20
ENSG00000238936	210	3.6619047619047618	2	3.3596217875647265	2	4	1	32
ENSG00000253396	210	3.6666666666666665	2	3.356538050938842	2	4	1	32
ENSG00000158669	210	3.6809523809523808	2	3.355794680892338	2	4	1	32
ENSG00000165061	210	3.7095238095238097	2	3.3555502492895184	2	4	1	24
ENSG00000215262	210	3.619047619047619	2	3.3428662954853445	2	4	1	20
ENSG00000219491	210	3.619047619047619	2	3.3428662954853445	2	4	1	20
ENSG00000104755	210	3.7523809523809524	2	3.306600481481405	2	4	1	22
ENSG00000240040	210	3.9857142857142858	2	3.2539686059198063	2	4.75	2	17
ENSG00000240671	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000241351	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211593	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211594	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211595	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211596	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211597	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211598	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211599	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000197794	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000225136	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000253435	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000243466	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000239855	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000243063	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000241755	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000253278	210	4.0285714285714285	2	3.248723394049699	2	5	2	17
ENSG00000211592	210	3.966666666666667	2	3.2034421279780636	2	4.75	2	17
ENSG00000243290	210	3.966666666666667	2	3.2034421279780636	2	4.75	2	17
ENSG00000253497	210	3.966666666666667	2	3.2034421279780636	2	4.75	2	17
ENSG00000207101	210	3.6904761904761907	2	3.199043631295576	2	4	1	26
ENSG00000274705	210	3.6904761904761907	2	3.150818950564917	2	4	1	26
ENSG00000199985	209	3.535885167464115	2	3.125562150394847	2	4	1	20
ENSG00000253381	210	3.6619047619047618	2	3.0973018340441714	2	4	1	22
ENSG00000253665	210	3.6809523809523808	2	3.0931501799943515	2	4	1	22
ENSG00000131203	210	3.6476190476190475	2	3.062290953336903	2	4	1	22
ENSG00000253838	210	3.6476190476190475	2	3.062290953336903	2	4	1	22
ENSG00000254287	210	3.6476190476190475	2	3.062290953336903	2	4	1	22
ENSG00000083168	210	3.619047619047619	2	3.060415434103763	2	4	1	26
ENSG00000238966	210	3.619047619047619	2	3.060415434103763	2	4	1	26
ENSG00000253332	210	3.657142857142857	2	3.057123053960046	2	4	1	22
ENSG00000253233	210	3.657142857142857	2	3.057123053960046	2	4	1	22
ENSG00000188676	210	3.6333333333333333	2	3.055128770155663	2	4	1	22
ENSG00000253790	210	3.638095238095238	2	3.0517821588300325	2	4	1	22
ENSG00000277937	210	3.5904761904761906	2	2.9998253157921906	2	4	1	26
ENSG00000244235	210	3.580952380952381	2	2.9969073449283035	2	4	1	26
ENSG00000253135	210	3.580952380952381	2	2.9969073449283035	2	4	1	26
ENSG00000271938	210	3.580952380952381	2	2.9969073449283035	2	4	1	26
ENSG00000261449	210	3.580952380952381	2	2.9969073449283035	2	4	1	26
ENSG00000070718	210	3.580952380952381	2	2.9969073449283035	2	4	1	26
ENSG00000253524	210	3.414285714285714	2	2.995177258181711	2	4	1	20
ENSG00000254309	210	3.414285714285714	2	2.995177258181711	2	4	1	20
ENSG00000253452	210	3.3904761904761904	2	2.989599957540968	2	4	1	20
ENSG00000253504	210	3.3904761904761904	2	2.9863973530238903	2	4	1	20
ENSG00000254384	210	3.3904761904761904	2	2.9863973530238903	2	4	1	20
ENSG00000253685	210	3.3904761904761904	2	2.9863973530238903	2	4	1	20
ENSG00000253610	210	3.395238095238095	2	2.9849665094698534	2	4	1	20
ENSG00000206871	210	3.395238095238095	2	2.9849665094698534	2	4	1	20
ENSG00000254320	210	3.395238095238095	2	2.9849665094698534	2	4	1	20
ENSG00000206867	210	3.642857142857143	2	2.9817742107022496	2	4	1	20
ENSG00000253389	210	3.604761904761905	2	2.972115414773322	2	4	1	26
ENSG00000277839	210	3.604761904761905	2	2.972115414773322	2	4	1	26
ENSG00000029534	210	3.5952380952380953	2	2.970827247811769	2	4	1	26
ENSG00000260588	210	3.5952380952380953	2	2.970827247811769	2	4	1	26
ENSG00000241834	210	3.5952380952380953	2	2.970827247811769	2	4	1	26
ENSG00000176209	210	3.580952380952381	2	2.9486221009773863	2	4	1	26
ENSG00000253363	210	3.4285714285714284	2	2.942371997783837	2	4	1	20
ENSG00000244708	210	3.4285714285714284	2	2.942371997783837	2	4	1	20
ENSG00000104371	210	3.552380952380952	2	2.94114827161371	2	4	1	26
ENSG00000078668	210	3.552380952380952	2	2.94114827161371	2	4	1	26
ENSG00000104365	210	3.557142857142857	2	2.939431873723176	2	4	1	26
ENSG00000070501	210	3.557142857142857	2	2.939431873723176	2	4	1	26
ENSG00000240395	210	3.557142857142857	2	2.939431873723176	2	4	1	26
ENSG00000104368	210	3.5476190476190474	2	2.9379742797606268	2	4	1	26
ENSG00000168575	210	3.5714285714285716	2	2.9374895471084073	2	4	1	26
ENSG00000254131	210	3.5714285714285716	2	2.9374895471084073	2	4	1	26
ENSG00000254165	210	3.5714285714285716	2	2.9374895471084073	2	4	1	26
ENSG00000253408	210	3.5476190476190474	2	2.9314527723593384	2	4	1	26
ENSG00000253939	210	3.585714285714286	2	2.930582141539747	2	4	1	22
ENSG00000176907	210	3.623809523809524	2	2.9079012576617482	2	4	1	22
ENSG00000254143	210	3.623809523809524	2	2.9079012576617482	2	4	1	22
ENSG00000258765	210	2.738095238095238	2	2.9073370624532098	2	3	1	41
ENSG00000258540	210	2.738095238095238	2	2.9073370624532098	2	3	1	41
ENSG00000259057	210	2.738095238095238	2	2.9073370624532098	2	3	1	41
ENSG00000261347	210	3.419047619047619	2	2.904479142398972	2	4	1	26
ENSG00000255774	210	3.419047619047619	2	2.904479142398972	2	4	1	26
ENSG00000162344	210	3.4	2	2.898935623844754	2	4	1	26
ENSG00000256441	210	3.4	2	2.898935623844754	2	4	1	26
ENSG00000075388	210	3.4047619047619047	2	2.8974458626127038	2	4	1	26
ENSG00000110092	210	3.419047619047619	2	2.8962306880976376	2	4	1	26
ENSG00000149716	210	3.419047619047619	2	2.8962306880976376	2	4	1	26
ENSG00000281781	210	3.419047619047619	2	2.8962306880976376	2	4	1	26
ENSG00000260877	210	3.3523809523809525	2	2.881988124188025	2	4	1	26
ENSG00000259854	210	3.3523809523809525	2	2.881988124188025	2	4	1	26
ENSG00000255980	210	3.3523809523809525	2	2.881988124188025	2	4	1	26
ENSG00000255606	210	3.3523809523809525	2	2.881988124188025	2	4	1	26
ENSG00000253265	205	3.731707317073171	2	2.8682199699935373	2	4	2	16
ENSG00000244437	205	3.731707317073171	2	2.8682199699935373	2	4	2	16
ENSG00000172927	210	3.3476190476190477	2	2.8667570073775646	2	4	1	26
ENSG00000213275	210	3.3333333333333335	2	2.865958148412665	2	4	1	26
ENSG00000240864	210	3.6523809523809523	2	2.824723223536707	2	4	2	16
ENSG00000240382	210	3.6523809523809523	2	2.824723223536707	2	4	2	16
ENSG00000211907	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000225825	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211909	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000227196	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211911	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211912	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000244620	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000237020	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211914	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211915	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000227800	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211917	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211918	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000227108	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211920	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211921	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000232543	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211923	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211924	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211925	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000237197	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000228131	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211928	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000233655	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211930	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211931	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000226777	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000236170	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000211933	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000254279	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000271968	210	3.914285714285714	3	2.806739277617751	2	5	1	20
ENSG00000254383	210	3.552380952380952	2	2.794324228227358	2	4	1	20
ENSG00000254417	210	3.3380952380952382	2	2.793529124058466	2	4	1	26
ENSG00000202070	210	3.3380952380952382	2	2.793529124058466	2	4	1	26
ENSG00000131620	210	3.3285714285714287	2	2.7878140254199333	2	4	1	26
ENSG00000255143	210	3.3285714285714287	2	2.7878140254199333	2	4	1	26
ENSG00000258954	210	2.7285714285714286	2	2.781972529548167	2	3	1	39
ENSG00000259723	210	3.357142857142857	2	2.7739511882520924	2	4	2	22
ENSG00000206959	210	3.357142857142857	2	2.7739511882520924	2	4	2	22
ENSG00000197670	210	3.357142857142857	2	2.7739511882520924	2	4	2	22
ENSG00000171940	210	3.357142857142857	2	2.7739511882520924	2	4	2	22
ENSG00000235415	210	3.357142857142857	2	2.7739511882520924	2	4	2	22
ENSG00000238468	210	3.357142857142857	2	2.7739511882520924	2	4	2	22
ENSG00000085733	210	3.3142857142857145	2	2.767944621906024	2	4	1	26
ENSG00000271774	210	3.3333333333333335	2	2.7639742091826967	2	4	2	22
ENSG00000231703	210	3.3333333333333335	2	2.7639742091826967	2	4	2	22
ENSG00000224530	210	3.3333333333333335	2	2.7639742091826967	2	4	2	22
ENSG00000227726	210	3.3	2	2.7634836900664275	2	4	1	26
ENSG00000255191	210	3.276190476190476	2	2.7581813510824666	2	4	1	26
ENSG00000254605	210	3.3095238095238093	2	2.7572270866877044	2	4	1	26
ENSG00000248844	210	3.3095238095238093	2	2.7572270866877044	2	4	1	26
ENSG00000186895	210	3.3380952380952382	2	2.741664389973715	2	4	1	26
ENSG00000260348	209	3.3157894736842106	2	2.7290794224293156	2	4	1	26
ENSG00000260679	209	3.3157894736842106	2	2.7290794224293156	2	4	1	26
ENSG00000252629	210	3.2904761904761903	2	2.724407623933003	2	4	1	22
ENSG00000199218	210	3.2904761904761903	2	2.724407623933003	2	4	1	22
ENSG00000225563	210	3.3142857142857145	2	2.7243867163414444	2	4	2	22
ENSG00000241721	210	3.3095238095238093	2	2.724056355097336	2	4	2	22
ENSG00000182463	210	3.3095238095238093	2	2.7187818764613856	2	4	2	22
ENSG00000223492	210	3.3095238095238093	2	2.7187818764613856	2	4	2	22
ENSG00000227705	210	3.3095238095238093	2	2.7187818764613856	2	4	2	22
ENSG00000254495	209	3.287081339712919	2	2.7092923426901967	2	4	1	26
ENSG00000254902	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000168040	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000254721	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000131626	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000255329	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000254604	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000221333	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000254484	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000255539	210	3.3047619047619046	2	2.707861351866848	2	4	1	26
ENSG00000246889	210	3.280952380952381	2	2.704261929150657	2	4	1	26
ENSG00000265539	210	3.242857142857143	2	2.702660646991336	2	4	1	26
ENSG00000260895	210	3.242857142857143	2	2.702660646991336	2	4	1	26
ENSG00000261070	210	3.2476190476190476	2	2.7013409832469177	2	4	1	26
ENSG00000259799	210	3.2476190476190476	2	2.7013409832469177	2	4	1	26
ENSG00000279541	210	3.0904761904761906	2	2.687273704620582	2	4	1	23
ENSG00000268205	210	3.0904761904761906	2	2.687273704620582	2	4	1	23
ENSG00000268723	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000178229	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000268678	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000131845	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000152433	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000256060	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000268133	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000188785	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000269533	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000268533	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000186272	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000186230	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000268163	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000276449	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000178201	210	3.085714285714286	2	2.686540208368842	2	4	1	23
ENSG00000211900	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000237111	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000242472	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000240041	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000242887	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000237547	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000211904	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000211905	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000236597	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000227335	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000225200	209	3.851674641148325	3	2.6624182127882405	2	5	1	20
ENSG00000211897	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000211899	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000211934	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000253780	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000211935	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000276775	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000211937	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000253387	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000254053	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000253763	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000211938	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000211941	210	3.857142857142857	3	2.65722296823943	2	5	1	20
ENSG00000264453	210	3.0952380952380953	2	2.655764911209872	2	4	2	23
ENSG00000152443	210	3.0952380952380953	2	2.655764911209872	2	4	2	23
ENSG00000083828	210	3.0952380952380953	2	2.655764911209872	2	4	2	23
ENSG00000121417	210	3.1	2	2.6546880082323483	2	4	2	23
ENSG00000269097	210	3.1	2	2.6546880082323483	2	4	2	23
ENSG00000180532	210	3.1	2	2.6546880082323483	2	4	2	23
ENSG00000204519	210	3.1	2	2.6546880082323483	2	4	2	23
ENSG00000269026	210	3.1	2	2.6546880082323483	2	4	2	23
ENSG00000179909	210	3.1	2	2.6546880082323483	2	4	2	23
ENSG00000083814	210	3.1	2	2.6546880082323483	2	4	2	23
ENSG00000254215	209	3.8421052631578947	3	2.6546308175201943	2	5	1	20
ENSG00000268266	210	3.0714285714285716	2	2.653812434490667	2	4	1	23
ENSG00000268545	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000197128	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000105136	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000268107	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000152439	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000121406	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000251369	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000083817	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000171649	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
ENSG00000183647	210	3.0761904761904764	2	2.650973417301465	2	4	1	23
