comm1	comm2	terms1	terms2	jaccard
322	341	6	4	0
322	241	6	2	0
322	101	6	20	0
322	117	6	150	0
322	153	6	45	0
322	10	6	36	0
322	322	6	133	0
322	70	6	8	0
322	7	6	8	0
322	2	6	22	0
322	251	6	4	0
322	266	6	16	0
322	19	6	35	0
65	4	24	13	0
65	77	24	150	0
65	223	24	2	0
65	13	24	57	0
65	341	24	4	0
65	241	24	2	0
65	101	24	20	0.5714285714285714
65	117	24	150	0
65	153	24	45	0
65	10	24	36	0.5789473684210527
65	322	24	133	0
65	70	24	8	0
65	7	24	8	0
65	2	24	22	0
65	251	24	4	0
65	266	24	16	0
65	19	24	35	0
221	4	11	13	0
221	77	11	150	0
221	223	11	2	0
221	13	11	57	0.15254237288135594
221	341	11	4	0
221	241	11	2	0
221	101	11	20	0
221	117	11	150	0
221	153	11	45	0.01818181818181818
221	10	11	36	0
221	322	11	133	0
221	70	11	8	0
221	7	11	8	0
221	2	11	22	0
221	251	11	4	0
221	266	11	16	0
221	19	11	35	0
123	4	2	13	0
123	77	2	150	0
123	223	2	2	0
123	13	2	57	0
123	341	2	4	0
123	241	2	2	0
123	101	2	20	0
123	117	2	150	0
123	153	2	45	0
123	10	2	36	0.05555555555555555
123	322	2	133	0
123	70	2	8	0
123	7	2	8	0
123	2	2	22	0
123	251	2	4	0
123	266	2	16	0
123	19	2	35	0
217	4	5	13	0
217	77	5	150	0
217	223	5	2	0
217	13	5	57	0
217	341	5	4	0
217	241	5	2	0
217	101	5	20	0
217	117	5	150	0
217	153	5	45	0.041666666666666664
217	10	5	36	0
217	322	5	133	0
217	70	5	8	0
217	7	5	8	0
217	2	5	22	0
217	251	5	4	0
217	266	5	16	0
217	19	5	35	0
366	4	11	13	0
366	77	11	150	0.07333333333333333
366	223	11	2	0
366	13	11	57	0
366	341	11	4	0
366	241	11	2	0
366	101	11	20	0
366	117	11	150	0
366	153	11	45	0
366	10	11	36	0
366	322	11	133	0
366	70	11	8	0
366	7	11	8	0
366	2	11	22	0
366	251	11	4	0
366	266	11	16	0
366	19	11	35	0
262	4	7	13	0
262	77	7	150	0
262	223	7	2	0.125
262	13	7	57	0
262	341	7	4	0
262	241	7	2	0
262	101	7	20	0
262	117	7	150	0
262	153	7	45	0
262	10	7	36	0
262	322	7	133	0
262	70	7	8	0
262	7	7	8	0
262	2	7	22	0
262	251	7	4	0
262	266	7	16	0
262	19	7	35	0.024390243902439025
394	4	60	13	0
394	77	60	150	0
394	223	60	2	0
394	13	60	57	0
394	341	60	4	0
394	241	60	2	0
394	101	60	20	0
394	117	60	150	0
394	153	60	45	0.009615384615384616
394	10	60	36	0
394	322	60	133	0.13529411764705881
394	70	60	8	0
394	7	60	8	0
394	2	60	22	0.05128205128205128
394	251	60	4	0
394	266	60	16	0
394	19	60	35	0.021505376344086023
118	4	23	13	0
118	77	23	150	0.054878048780487805
118	223	23	2	0
118	13	23	57	0
118	341	23	4	0
118	241	23	2	0
118	101	23	20	0
118	117	23	150	0
118	153	23	45	0
118	10	23	36	0
118	322	23	133	0
118	70	23	8	0
118	7	23	8	0
118	2	23	22	0
118	251	23	4	0
118	266	23	16	0
118	19	23	35	0
239	4	16	13	0
239	77	16	150	0
239	223	16	2	0
239	13	16	57	0
239	341	16	4	0
239	241	16	2	0
239	101	16	20	0
239	117	16	150	0.024691358024691357
239	153	16	45	0
239	10	16	36	0
239	322	16	133	0
239	70	16	8	0
239	7	16	8	0
239	2	16	22	0
239	251	16	4	0.1111111111111111
239	266	16	16	1
239	19	16	35	0
83	4	35	13	0
83	77	35	150	0
83	223	35	2	0.05714285714285714
83	13	35	57	0
83	341	35	4	0
83	241	35	2	0
83	101	35	20	0
83	117	35	150	0
83	153	35	45	0
83	10	35	36	0
83	322	35	133	0.037037037037037035
83	70	35	8	0
83	7	35	8	0
83	2	35	22	0.05555555555555555
83	251	35	4	0
83	266	35	16	0
83	19	35	35	1
