comm1	comm2	terms1	terms2	jaccard
136	77	96	17	0.02727272727272727
136	87	96	61	0.00641025641025641
136	678	96	53	0.04195804195804196
136	95	96	48	0
136	107	96	9	0
136	111	96	31	0
136	136	96	96	1
136	138	96	15	0.01834862385321101
136	142	96	15	0
136	184	96	3	0
136	203	96	4	0
136	222	96	23	0
136	255	96	5	0
136	356	96	12	0
136	413	96	8	0
136	482	96	51	0.00684931506849315
136	490	96	16	0
136	519	96	46	0
136	573	96	2	0
136	628	96	2	0
138	671	15	99	0
138	672	15	21	0
138	673	15	33	0
138	665	15	179	0
138	19	15	88	0
138	47	15	1	0
138	50	15	8	0
138	71	15	69	0
138	72	15	10	0
138	77	15	17	0
138	87	15	61	0
138	678	15	53	0
138	95	15	48	0
138	107	15	9	0.09090909090909091
138	111	15	31	0
138	136	15	96	0.01834862385321101
138	138	15	15	1
138	142	15	15	0
138	184	15	3	0
138	203	15	4	0
138	222	15	23	0
138	255	15	5	0
138	356	15	12	0
138	413	15	8	0
138	482	15	51	0
138	490	15	16	0
138	519	15	46	0
138	573	15	2	0.13333333333333333
138	628	15	2	0.13333333333333333
142	671	15	99	0
142	672	15	21	0
142	673	15	33	0
142	665	15	179	0
142	19	15	88	0
142	47	15	1	0
142	50	15	8	0
142	71	15	69	0
142	72	15	10	0
142	77	15	17	0.45454545454545453
142	87	15	61	0.02702702702702703
142	678	15	53	0
142	95	15	48	0
142	107	15	9	0
142	111	15	31	0
142	136	15	96	0
142	138	15	15	0
142	142	15	15	1
142	184	15	3	0
142	203	15	4	0
142	222	15	23	0
142	255	15	5	0
142	356	15	12	0
142	413	15	8	0.5333333333333333
142	482	15	51	0
142	490	15	16	0
142	519	15	46	0
142	573	15	2	0
142	628	15	2	0
184	671	3	99	0
184	672	3	21	0
184	673	3	33	0
184	665	3	179	0
184	19	3	88	0
184	47	3	1	0
184	50	3	8	0
184	71	3	69	0
184	72	3	10	0
184	77	3	17	0
184	87	3	61	0
184	678	3	53	0
184	95	3	48	0
184	107	3	9	0
184	111	3	31	0
184	136	3	96	0
184	138	3	15	0
184	142	3	15	0
184	184	3	3	1
184	203	3	4	0
184	222	3	23	0
184	255	3	5	0
184	356	3	12	0
184	413	3	8	0
184	482	3	51	0
184	490	3	16	0
184	519	3	46	0
184	573	3	2	0
184	628	3	2	0
203	671	4	99	0.04040404040404041
203	672	4	21	0
203	673	4	33	0
203	665	4	179	0
203	19	4	88	0
203	47	4	1	0
203	50	4	8	0
203	71	4	69	0
203	72	4	10	0
203	77	4	17	0
203	87	4	61	0
203	678	4	53	0
203	95	4	48	0
203	107	4	9	0
203	111	4	31	0
203	136	4	96	0
203	138	4	15	0
203	142	4	15	0
203	184	4	3	0
203	203	4	4	1
203	222	4	23	0
203	255	4	5	0
203	356	4	12	0
203	413	4	8	0
203	482	4	51	0
203	490	4	16	0
203	519	4	46	0
203	573	4	2	0
203	628	4	2	0
222	671	23	99	0
222	672	23	21	0
222	673	23	33	0
222	665	23	179	0
222	19	23	88	0
222	47	23	1	0.043478260869565216
222	50	23	8	0
222	71	23	69	0.045454545454545456
222	72	23	10	0
222	77	23	17	0
222	87	23	61	0
222	678	23	53	0
222	95	23	48	0.028985507246376812
222	107	23	9	0.03225806451612903
222	111	23	31	0
222	136	23	96	0
222	138	23	15	0
222	142	23	15	0
222	184	23	3	0
222	203	23	4	0
222	222	23	23	1
222	255	23	5	0
222	356	23	12	0
222	413	23	8	0
222	482	23	51	0.0136986301369863
222	490	23	16	0
222	519	23	46	0.029850746268656716
222	573	23	2	0
222	628	23	2	0
255	671	5	99	0.009708737864077669
255	672	5	21	0
255	673	5	33	0
255	665	5	179	0
255	19	5	88	0
255	47	5	1	0
255	50	5	8	0.08333333333333333
255	71	5	69	0
255	72	5	10	0
255	77	5	17	0
255	87	5	61	0.03125
255	678	5	53	0
255	95	5	48	0
255	107	5	9	0
255	111	5	31	0
255	136	5	96	0
255	138	5	15	0
255	142	5	15	0
255	184	5	3	0
255	203	5	4	0
255	222	5	23	0
255	255	5	5	1
255	356	5	12	0
255	413	5	8	0
255	482	5	51	0
255	490	5	16	0
255	519	5	46	0
255	573	5	2	0
255	628	5	2	0
356	671	12	99	0
356	672	12	21	0
356	673	12	33	0
356	665	12	179	0
356	19	12	88	0.041666666666666664
356	47	12	1	0
356	50	12	8	0
356	71	12	69	0
356	72	12	10	0
356	77	12	17	0
356	87	12	61	0
356	678	12	53	0
356	95	12	48	0
356	107	12	9	0
356	111	12	31	0
356	136	12	96	0
356	138	12	15	0
356	142	12	15	0
356	184	12	3	0
356	203	12	4	0
356	222	12	23	0
356	255	12	5	0
356	356	12	12	1
356	413	12	8	0
356	482	12	51	0
356	490	12	16	0
356	519	12	46	0
356	573	12	2	0
356	628	12	2	0
413	671	8	99	0
413	672	8	21	0
413	673	8	33	0
413	665	8	179	0
413	19	8	88	0
413	47	8	1	0
413	50	8	8	0
413	71	8	69	0
413	72	8	10	0
413	77	8	17	0.47058823529411764
413	87	8	61	0.029850746268656716
413	678	8	53	0
413	95	8	48	0
413	107	8	9	0
413	111	8	31	0
413	136	8	96	0
413	138	8	15	0
413	142	8	15	0.5333333333333333
413	184	8	3	0
413	203	8	4	0
413	222	8	23	0
413	255	8	5	0
413	356	8	12	0
413	413	8	8	1
413	482	8	51	0
413	490	8	16	0
413	519	8	46	0
413	573	8	2	0
413	628	8	2	0
482	671	51	99	0.006711409395973154
482	672	51	21	0
482	673	51	33	0
482	665	51	179	0.06976744186046512
482	19	51	88	0.007246376811594203
482	47	51	1	0
482	50	51	8	0
482	71	51	69	0
482	72	51	10	0
482	77	51	17	0.030303030303030304
482	87	51	61	0.009009009009009009
482	678	51	53	0
482	95	51	48	0
482	107	51	9	0
482	111	51	31	0
482	136	51	96	0.00684931506849315
482	138	51	15	0
482	142	51	15	0
482	184	51	3	0
482	203	51	4	0
482	222	51	23	0.0136986301369863
482	255	51	5	0
482	356	51	12	0
482	413	51	8	0
482	482	51	51	1
482	490	51	16	0
482	519	51	46	0
482	573	51	2	0
482	628	51	2	0
490	671	16	99	0
490	672	16	21	0
490	673	16	33	0
490	665	16	179	0
490	19	16	88	0
490	47	16	1	0
490	50	16	8	0
490	71	16	69	0
490	72	16	10	0
490	77	16	17	0
490	87	16	61	0.013157894736842105
490	678	16	53	0
490	95	16	48	0
490	107	16	9	0
490	111	16	31	0
490	136	16	96	0
490	138	16	15	0
490	142	16	15	0
490	184	16	3	0
490	203	16	4	0
490	222	16	23	0
490	255	16	5	0
490	356	16	12	0
490	413	16	8	0
490	482	16	51	0
490	490	16	16	1
490	519	16	46	0
490	573	16	2	0
490	628	16	2	0
519	671	46	99	0.013986013986013986
519	672	46	21	0
519	673	46	33	0
519	665	46	179	0.03211009174311927
519	19	46	88	0.03875968992248062
