comm1	comm2	terms1	terms2	jaccard
136	95	96	8	0
136	539	96	51	0.00684931506849315
136	87	96	16	0
136	572	96	46	0
136	620	96	2	0
136	122	96	2	0
138	150	15	6	0
138	206	15	6	0
138	208	15	185	0
138	139	15	88	0
138	54	15	40	0
138	159	15	1	0
138	161	15	8	0
138	80	15	69	0
138	178	15	10	0
138	5	15	17	0
138	484	15	61	0
138	193	15	53	0
138	611	15	48	0
138	76	15	9	0.09090909090909091
138	232	15	31	0
138	129	15	96	0.01834862385321101
138	231	15	15	1
138	233	15	15	0
138	344	15	3	0
138	412	15	4	0
138	381	15	23	0
138	91	15	5	0
138	65	15	12	0
138	95	15	8	0
138	539	15	51	0
138	87	15	16	0
138	572	15	46	0
138	620	15	2	0.13333333333333333
138	122	15	2	0.13333333333333333
142	150	15	6	0
142	206	15	6	0
142	208	15	185	0
142	139	15	88	0
142	54	15	40	0
142	159	15	1	0
142	161	15	8	0
142	80	15	69	0
142	178	15	10	0
142	5	15	17	0.45454545454545453
142	484	15	61	0.02702702702702703
142	193	15	53	0
142	611	15	48	0
142	76	15	9	0
142	232	15	31	0
142	129	15	96	0
142	231	15	15	0
142	233	15	15	1
142	344	15	3	0
142	412	15	4	0
142	381	15	23	0
142	91	15	5	0
142	65	15	12	0
142	95	15	8	0.5333333333333333
142	539	15	51	0
142	87	15	16	0
142	572	15	46	0
142	620	15	2	0
142	122	15	2	0
184	150	3	6	0
184	206	3	6	0
184	208	3	185	0
184	139	3	88	0
184	54	3	40	0
184	159	3	1	0
184	161	3	8	0
184	80	3	69	0
184	178	3	10	0
184	5	3	17	0
184	484	3	61	0
184	193	3	53	0
184	611	3	48	0
184	76	3	9	0
184	232	3	31	0
184	129	3	96	0
184	231	3	15	0
184	233	3	15	0
184	344	3	3	1
184	412	3	4	0
184	381	3	23	0
184	91	3	5	0
184	65	3	12	0
184	95	3	8	0
184	539	3	51	0
184	87	3	16	0
184	572	3	46	0
184	620	3	2	0
184	122	3	2	0
203	150	4	6	0
203	206	4	6	0.6666666666666666
203	208	4	185	0
203	139	4	88	0
203	54	4	40	0
203	159	4	1	0
203	161	4	8	0
203	80	4	69	0
203	178	4	10	0
203	5	4	17	0
203	484	4	61	0
203	193	4	53	0
203	611	4	48	0
203	76	4	9	0
203	232	4	31	0
203	129	4	96	0
203	231	4	15	0
203	233	4	15	0
203	344	4	3	0
203	412	4	4	1
203	381	4	23	0
203	91	4	5	0
203	65	4	12	0
203	95	4	8	0
203	539	4	51	0
203	87	4	16	0
203	572	4	46	0
203	620	4	2	0
203	122	4	2	0
222	150	23	6	0
222	206	23	6	0
222	208	23	185	0
222	139	23	88	0
222	54	23	40	0
222	159	23	1	0.043478260869565216
222	161	23	8	0
222	80	23	69	0.045454545454545456
222	178	23	10	0
222	5	23	17	0
222	484	23	61	0
222	193	23	53	0
222	611	23	48	0.028985507246376812
222	76	23	9	0.03225806451612903
222	232	23	31	0
222	129	23	96	0
222	231	23	15	0
222	233	23	15	0
222	344	23	3	0
222	412	23	4	0
222	381	23	23	1
222	91	23	5	0
222	65	23	12	0
222	95	23	8	0
222	539	23	51	0.0136986301369863
222	87	23	16	0
222	572	23	46	0.029850746268656716
222	620	23	2	0
222	122	23	2	0
255	150	5	6	0
255	206	5	6	0
255	208	5	185	0
255	139	5	88	0
255	54	5	40	0
255	159	5	1	0
255	161	5	8	0.08333333333333333
255	80	5	69	0
255	178	5	10	0
255	5	5	17	0
255	484	5	61	0.03125
255	193	5	53	0
255	611	5	48	0
255	76	5	9	0
255	232	5	31	0
255	129	5	96	0
255	231	5	15	0
255	233	5	15	0
255	344	5	3	0
255	412	5	4	0
255	381	5	23	0
255	91	5	5	1
255	65	5	12	0
255	95	5	8	0
255	539	5	51	0
255	87	5	16	0
255	572	5	46	0
255	620	5	2	0
255	122	5	2	0
356	150	12	6	0
356	206	12	6	0
356	208	12	185	0
356	139	12	88	0.041666666666666664
356	54	12	40	0
356	159	12	1	0
356	161	12	8	0
356	80	12	69	0
356	178	12	10	0
356	5	12	17	0
356	484	12	61	0
356	193	12	53	0
356	611	12	48	0
356	76	12	9	0
356	232	12	31	0
356	129	12	96	0
356	231	12	15	0
356	233	12	15	0
356	344	12	3	0
356	412	12	4	0
356	381	12	23	0
356	91	12	5	0
356	65	12	12	1
356	95	12	8	0
356	539	12	51	0
356	87	12	16	0
356	572	12	46	0
356	620	12	2	0
356	122	12	2	0
413	150	8	6	0
413	206	8	6	0
413	208	8	185	0
413	139	8	88	0
413	54	8	40	0
413	159	8	1	0
413	161	8	8	0
413	80	8	69	0
413	178	8	10	0
413	5	8	17	0.47058823529411764
413	484	8	61	0.029850746268656716
413	193	8	53	0
413	611	8	48	0
413	76	8	9	0
413	232	8	31	0
413	129	8	96	0
413	231	8	15	0
413	233	8	15	0.5333333333333333
413	344	8	3	0
413	412	8	4	0
413	381	8	23	0
413	91	8	5	0
413	65	8	12	0
413	95	8	8	1
413	539	8	51	0
413	87	8	16	0
413	572	8	46	0
413	620	8	2	0
413	122	8	2	0
482	150	51	6	0
482	206	51	6	0
482	208	51	185	0.07272727272727272
482	139	51	88	0.007246376811594203
482	54	51	40	0
482	159	51	1	0
482	161	51	8	0
482	80	51	69	0
482	178	51	10	0
482	5	51	17	0.030303030303030304
482	484	51	61	0.009009009009009009
482	193	51	53	0
482	611	51	48	0
482	76	51	9	0
482	232	51	31	0
482	129	51	96	0.00684931506849315
482	231	51	15	0
482	233	51	15	0
482	344	51	3	0
482	412	51	4	0
482	381	51	23	0.0136986301369863
482	91	51	5	0
482	65	51	12	0
482	95	51	8	0
482	539	51	51	1
482	87	51	16	0
482	572	51	46	0
482	620	51	2	0
482	122	51	2	0
490	150	16	6	0
490	206	16	6	0
490	208	16	185	0
490	139	16	88	0
490	54	16	40	0
490	159	16	1	0
490	161	16	8	0
490	80	16	69	0
490	178	16	10	0
490	5	16	17	0
490	484	16	61	0.013157894736842105
490	193	16	53	0
490	611	16	48	0
490	76	16	9	0
490	232	16	31	0
490	129	16	96	0
490	231	16	15	0
490	233	16	15	0
490	344	16	3	0
490	412	16	4	0
490	381	16	23	0
490	91	16	5	0
490	65	16	12	0
490	95	16	8	0
490	539	16	51	0
490	87	16	16	1
490	572	16	46	0
490	620	16	2	0
490	122	16	2	0
519	150	46	6	0
519	206	46	6	0
519	208	46	185	0.03125
519	139	46	88	0.03875968992248062
519	54	46	40	0
519	159	46	1	0.021739130434782608
519	161	46	8	0
519	80	46	69	0.41975308641975306
519	178	46	10	0
519	5	46	17	0
519	484	46	61	0
519	193	46	53	0.03125
519	611	46	48	0.14634146341463414
519	76	46	9	0
519	232	46	31	0
519	129	46	96	0
519	231	46	15	0
519	233	46	15	0
519	344	46	3	0
519	412	46	4	0
519	381	46	23	0.029850746268656716
519	91	46	5	0
519	65	46	12	0
519	95	46	8	0
519	539	46	51	0
519	87	46	16	0
519	572	46	46	1
519	620	46	2	0
519	122	46	2	0
573	150	2	6	0
573	206	2	6	0
573	208	2	185	0
573	139	2	88	0
573	54	2	40	0
573	159	2	1	0
573	161	2	8	0
573	80	2	69	0
573	178	2	10	0
573	5	2	17	0
573	484	2	61	0
573	193	2	53	0
573	611	2	48	0
573	76	2	9	0.2222222222222222
573	232	2	31	0
573	129	2	96	0
573	231	2	15	0.13333333333333333
573	233	2	15	0
573	344	2	3	0
573	412	2	4	0
573	381	2	23	0
573	91	2	5	0
573	65	2	12	0
573	95	2	8	0
573	539	2	51	0
573	87	2	16	0
573	572	2	46	0
573	620	2	2	1
573	122	2	2	1
