comm1	comm2	terms1	terms2	jaccard
143	139	31	88	0
143	54	31	40	0
143	159	31	1	0
143	161	31	8	0
143	80	31	69	0
143	178	31	10	0
143	5	31	17	0
143	484	31	61	0
143	193	31	53	0
143	611	31	48	0
143	76	31	9	0
143	232	31	31	1
143	129	31	96	0
143	231	31	15	0
143	233	31	15	0
143	344	31	3	0
143	412	31	4	0
143	381	31	23	0
143	91	31	5	0
143	65	31	12	0
143	95	31	8	0
143	539	31	51	0
143	87	31	16	0
143	572	31	46	0
143	620	31	2	0
143	122	31	2	0
46	150	96	6	0
46	206	96	6	0
46	208	96	185	0
46	139	96	88	0.05142857142857143
46	54	96	40	0.014925373134328358
46	159	96	1	0
46	161	96	8	0
46	80	96	69	0.03773584905660377
46	178	96	10	0.019230769230769232
46	5	96	17	0.02727272727272727
46	484	96	61	0.00641025641025641
46	193	96	53	0.04195804195804196
46	611	96	48	0
46	76	96	9	0
46	232	96	31	0
46	129	96	96	1
46	231	96	15	0.01834862385321101
46	233	96	15	0
46	344	96	3	0
46	412	96	4	0
46	381	96	23	0
46	91	96	5	0
46	65	96	12	0
46	95	96	8	0
46	539	96	51	0.00684931506849315
46	87	96	16	0
46	572	96	46	0
46	620	96	2	0
46	122	96	2	0
65	150	15	6	0
65	206	15	6	0
65	208	15	185	0
65	139	15	88	0
65	54	15	40	0
65	159	15	1	0
65	161	15	8	0
65	80	15	69	0
65	178	15	10	0
65	5	15	17	0
65	484	15	61	0
65	193	15	53	0
65	611	15	48	0
65	76	15	9	0.09090909090909091
65	232	15	31	0
65	129	15	96	0.01834862385321101
65	231	15	15	1
65	233	15	15	0
65	344	15	3	0
65	412	15	4	0
65	381	15	23	0
65	91	15	5	0
65	65	15	12	0
65	95	15	8	0
65	539	15	51	0
65	87	15	16	0
65	572	15	46	0
65	620	15	2	0.13333333333333333
65	122	15	2	0.13333333333333333
633	150	15	6	0
633	206	15	6	0
633	208	15	185	0
633	139	15	88	0
633	54	15	40	0
633	159	15	1	0
633	161	15	8	0
633	80	15	69	0
633	178	15	10	0
633	5	15	17	0.45454545454545453
633	484	15	61	0.02702702702702703
633	193	15	53	0
633	611	15	48	0
633	76	15	9	0
633	232	15	31	0
633	129	15	96	0
633	231	15	15	0
633	233	15	15	1
633	344	15	3	0
633	412	15	4	0
633	381	15	23	0
633	91	15	5	0
633	65	15	12	0
633	95	15	8	0.5333333333333333
633	539	15	51	0
633	87	15	16	0
633	572	15	46	0
633	620	15	2	0
633	122	15	2	0
124	150	3	6	0
124	206	3	6	0
124	208	3	185	0
124	139	3	88	0
124	54	3	40	0
124	159	3	1	0
124	161	3	8	0
124	80	3	69	0
124	178	3	10	0
124	5	3	17	0
124	484	3	61	0
124	193	3	53	0
124	611	3	48	0
124	76	3	9	0
124	232	3	31	0
124	129	3	96	0
124	231	3	15	0
124	233	3	15	0
124	344	3	3	1
124	412	3	4	0
124	381	3	23	0
124	91	3	5	0
124	65	3	12	0
124	95	3	8	0
124	539	3	51	0
124	87	3	16	0
124	572	3	46	0
124	620	3	2	0
124	122	3	2	0
94	150	4	6	0
94	206	4	6	0.6666666666666666
94	208	4	185	0
94	139	4	88	0
94	54	4	40	0
94	159	4	1	0
94	161	4	8	0
94	80	4	69	0
94	178	4	10	0
94	5	4	17	0
94	484	4	61	0
94	193	4	53	0
94	611	4	48	0
94	76	4	9	0
94	232	4	31	0
94	129	4	96	0
94	231	4	15	0
94	233	4	15	0
94	344	4	3	0
94	412	4	4	1
94	381	4	23	0
94	91	4	5	0
94	65	4	12	0
94	95	4	8	0
94	539	4	51	0
94	87	4	16	0
94	572	4	46	0
94	620	4	2	0
94	122	4	2	0
142	150	23	6	0
142	206	23	6	0
142	208	23	185	0
142	139	23	88	0
142	54	23	40	0
142	159	23	1	0.043478260869565216
142	161	23	8	0
142	80	23	69	0.045454545454545456
142	178	23	10	0
142	5	23	17	0
142	484	23	61	0
142	193	23	53	0
142	611	23	48	0.028985507246376812
142	76	23	9	0.03225806451612903
142	232	23	31	0
142	129	23	96	0
142	231	23	15	0
142	233	23	15	0
142	344	23	3	0
142	412	23	4	0
142	381	23	23	1
142	91	23	5	0
142	65	23	12	0
142	95	23	8	0
142	539	23	51	0.0136986301369863
142	87	23	16	0
142	572	23	46	0.029850746268656716
142	620	23	2	0
142	122	23	2	0
174	150	5	6	0
174	206	5	6	0
174	208	5	185	0
174	139	5	88	0
174	54	5	40	0
174	159	5	1	0
174	161	5	8	0.08333333333333333
174	80	5	69	0
174	178	5	10	0
174	5	5	17	0
174	484	5	61	0.03125
174	193	5	53	0
174	611	5	48	0
174	76	5	9	0
174	232	5	31	0
174	129	5	96	0
174	231	5	15	0
174	233	5	15	0
174	344	5	3	0
174	412	5	4	0
174	381	5	23	0
174	91	5	5	1
174	65	5	12	0
174	95	5	8	0
174	539	5	51	0
174	87	5	16	0
174	572	5	46	0
174	620	5	2	0
174	122	5	2	0
88	150	12	6	0
88	206	12	6	0
88	208	12	185	0
88	139	12	88	0.041666666666666664
88	54	12	40	0
88	159	12	1	0
88	161	12	8	0
88	80	12	69	0
88	178	12	10	0
88	5	12	17	0
88	484	12	61	0
88	193	12	53	0
88	611	12	48	0
88	76	12	9	0
88	232	12	31	0
88	129	12	96	0
88	231	12	15	0
88	233	12	15	0
88	344	12	3	0
88	412	12	4	0
88	381	12	23	0
88	91	12	5	0
88	65	12	12	1
88	95	12	8	0
88	539	12	51	0
88	87	12	16	0
88	572	12	46	0
88	620	12	2	0
88	122	12	2	0
531	150	8	6	0
531	206	8	6	0
531	208	8	185	0
531	139	8	88	0
531	54	8	40	0
531	159	8	1	0
531	161	8	8	0
531	80	8	69	0
531	178	8	10	0
531	5	8	17	0.47058823529411764
531	484	8	61	0.029850746268656716
531	193	8	53	0
531	611	8	48	0
531	76	8	9	0
531	232	8	31	0
531	129	8	96	0
531	231	8	15	0
531	233	8	15	0.5333333333333333
531	344	8	3	0
531	412	8	4	0
531	381	8	23	0
531	91	8	5	0
531	65	8	12	0
531	95	8	8	1
531	539	8	51	0
531	87	8	16	0
531	572	8	46	0
531	620	8	2	0
531	122	8	2	0
692	150	51	6	0
692	206	51	6	0
692	208	51	185	0.07272727272727272
692	139	51	88	0.007246376811594203
692	54	51	40	0
692	159	51	1	0
692	161	51	8	0
692	80	51	69	0
692	178	51	10	0
692	5	51	17	0.030303030303030304
692	484	51	61	0.009009009009009009
692	193	51	53	0
692	611	51	48	0
692	76	51	9	0
692	232	51	31	0
692	129	51	96	0.00684931506849315
692	231	51	15	0
692	233	51	15	0
692	344	51	3	0
692	412	51	4	0
692	381	51	23	0.0136986301369863
692	91	51	5	0
692	65	51	12	0
692	95	51	8	0
692	539	51	51	1
692	87	51	16	0
692	572	51	46	0
692	620	51	2	0
692	122	51	2	0
52	150	16	6	0
52	206	16	6	0
52	208	16	185	0
52	139	16	88	0
52	54	16	40	0
52	159	16	1	0
52	161	16	8	0
52	80	16	69	0
52	178	16	10	0
52	5	16	17	0
