comm1	comm2	terms1	terms2	jaccard
13	18	48	13	0
13	32	48	2	0
13	31	48	24	0
13	20	48	15	0
13	121	48	11	0
13	101	48	1	0
13	46	48	8	0
13	133	48	1	0.020833333333333332
13	134	48	14	0.03333333333333333
13	176	48	3	0
13	36	48	7	0
13	53	48	22	0
13	253	48	1	0
13	282	48	4	0
13	475	48	1	0
13	76	48	25	0
13	222	48	16	0.03225806451612903
13	322	48	6	0
13	65	48	24	0
13	221	48	11	0.017241379310344827
13	123	48	2	0
13	217	48	5	0.0392156862745098
13	366	48	11	0
13	262	48	7	0
13	394	48	60	0.009345794392523364
13	118	48	23	0
13	239	48	16	0
13	83	48	35	0
397	4	22	17	0
397	312	22	1	0
397	41	22	67	0
397	11	22	11	0
397	268	22	13	0
397	2	22	128	0
397	13	22	4	0
397	78	22	16	0
397	9	22	158	0
397	7	22	36	0.017543859649122806
397	344	22	2	0
397	5	22	5	0
397	274	22	9	0
397	45	22	38	0
397	40	22	63	0
397	6	22	1	0
397	8	22	100	0
397	64	22	6	0
397	75	22	17	0
397	34	22	18	0
397	18	22	13	0
397	32	22	2	0
397	31	22	24	0
397	20	22	15	0
397	121	22	11	0
397	101	22	1	0
397	46	22	8	0
397	133	22	1	0
397	134	22	14	0
397	176	22	3	0
397	36	22	7	0
397	53	22	22	1
397	253	22	1	0
397	282	22	4	0
397	475	22	1	0
397	76	22	25	0
397	222	22	16	0
397	322	22	6	0
397	65	22	24	0
397	221	22	11	0
397	123	22	2	0
397	217	22	5	0
397	366	22	11	0
397	262	22	7	0
397	394	22	60	0.05128205128205128
397	118	22	23	0
397	239	22	16	0
397	83	22	35	0.05555555555555555
65	4	4	17	0
65	312	4	1	0
65	41	4	67	0
65	11	4	11	0
65	268	4	13	0
65	2	4	128	0
65	13	4	4	0
65	78	4	16	0
65	9	4	158	0
65	7	4	36	0
65	344	4	2	0
65	5	4	5	0
65	274	4	9	0
65	45	4	38	0
65	40	4	63	0
65	6	4	1	0
65	8	4	100	0
65	64	4	6	0
65	75	4	17	0
65	34	4	18	0
65	18	4	13	0
65	32	4	2	0
65	31	4	24	0
65	20	4	15	0
65	121	4	11	0
65	101	4	1	0
65	46	4	8	0
65	133	4	1	0
65	134	4	14	0
65	176	4	3	0
65	36	4	7	0
65	53	4	22	0
65	253	4	1	0
65	282	4	4	1
65	475	4	1	0
65	76	4	25	0
65	222	4	16	0
65	322	4	6	0
65	65	4	24	0
65	221	4	11	0
65	123	4	2	0
65	217	4	5	0
65	366	4	11	0
65	262	4	7	0
65	394	4	60	0
65	118	4	23	0
65	239	4	16	0.1111111111111111
65	83	4	35	0
326	4	16	17	0
326	312	16	1	0
326	41	16	67	0
326	11	16	11	0
326	268	16	13	0
326	2	16	128	0
