comm1	comm2	terms1	terms2	jaccard
69	123	28	2	0
69	201	28	2	0
147	32	48	5	0
147	9	48	148	0.02617801047120419
147	174	48	88	0
147	155	48	6	0
147	10	48	46	0
147	144	48	15	0.016129032258064516
147	95	48	4	0
147	149	48	1	0.020833333333333332
147	120	48	8	0.037037037037037035
147	175	48	10	0
147	173	48	17	0
147	97	48	64	0
147	86	48	55	0.09574468085106383
147	69	48	28	0
147	147	48	48	1
147	221	48	4	0
147	112	48	9	0
147	111	48	31	0
147	213	48	14	0
147	70	48	96	0
147	73	48	10	0
147	151	48	15	0
147	114	48	3	0
147	209	48	8	0
147	128	48	5	0
147	253	48	9	0
147	134	48	23	0.028985507246376812
147	168	48	5	0
147	185	48	8	0
147	108	48	8	0
147	197	48	8	0
147	152	48	51	0
147	176	48	16	0
147	104	48	46	0.14634146341463414
147	123	48	2	0
147	201	48	2	0
221	32	4	5	0
221	9	4	148	0
221	174	4	88	0
221	155	4	6	0
221	10	4	46	0
221	144	4	15	0
221	95	4	4	0
221	149	4	1	0
221	120	4	8	0
221	175	4	10	0
221	173	4	17	0
221	97	4	64	0
221	86	4	55	0
221	69	4	28	0
221	147	4	48	0
221	221	4	4	1
221	112	4	9	0
221	111	4	31	0
221	213	4	14	0
221	70	4	96	0
221	73	4	10	0
221	151	4	15	0
221	114	4	3	0
221	209	4	8	0
221	128	4	5	0
221	253	4	9	0
221	134	4	23	0
221	168	4	5	0
221	185	4	8	0
221	108	4	8	0
221	197	4	8	0
221	152	4	51	0
221	176	4	16	0
221	104	4	46	0
221	123	4	2	0
221	201	4	2	0
112	32	9	5	0
112	9	9	148	0
112	174	9	88	0
112	155	9	6	0
112	10	9	46	0
112	144	9	15	0
112	95	9	4	0
112	149	9	1	0
112	120	9	8	0
112	175	9	10	0
112	173	9	17	0
112	97	9	64	0
112	86	9	55	0
112	69	9	28	0
112	147	9	48	0
112	221	9	4	0
112	112	9	9	1
112	111	9	31	0
112	213	9	14	0
112	70	9	96	0
112	73	9	10	0.11764705882352941
112	151	9	15	0
112	114	9	3	0
112	209	9	8	0
112	128	9	5	0
112	253	9	9	0
112	134	9	23	0.03225806451612903
112	168	9	5	0
112	185	9	8	0
112	108	9	8	0
112	197	9	8	0
112	152	9	51	0
112	176	9	16	0
112	104	9	46	0
112	123	9	2	0.2222222222222222
112	201	9	2	0.2222222222222222
111	32	31	5	0
111	9	31	148	0
111	174	31	88	0
111	155	31	6	0
111	10	31	46	0
111	144	31	15	0
111	95	31	4	0
111	149	31	1	0
111	120	31	8	0
111	175	31	10	0
111	173	31	17	0
111	97	31	64	0
111	86	31	55	0
111	69	31	28	0
111	147	31	48	0
111	221	31	4	0
111	112	31	9	0
111	111	31	31	1
111	213	31	14	0
111	70	31	96	0
111	73	31	10	0
111	151	31	15	0
111	114	31	3	0
111	209	31	8	0
111	128	31	5	0
111	253	31	9	0
111	134	31	23	0
111	168	31	5	0
111	185	31	8	0
111	108	31	8	0
111	197	31	8	0
111	152	31	51	0
111	176	31	16	0
111	104	31	46	0
111	123	31	2	0
111	201	31	2	0
213	32	14	5	0
213	9	14	148	0
213	174	14	88	0
213	155	14	6	0
213	10	14	46	0
213	144	14	15	0
213	95	14	4	0
213	149	14	1	0
213	120	14	8	0
213	175	14	10	0
213	173	14	17	0
213	97	14	64	0
213	86	14	55	0
213	69	14	28	0
213	147	14	48	0
213	221	14	4	0
213	112	14	9	0
213	111	14	31	0
213	213	14	14	1
213	70	14	96	0
213	73	14	10	0
213	151	14	15	0
213	114	14	3	0
213	209	14	8	0
213	128	14	5	0
213	253	14	9	0
213	134	14	23	0
213	168	14	5	0
213	185	14	8	0
213	108	14	8	0
213	197	14	8	0
213	152	14	51	0
